https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1628467200000,2021-08-09 00:00:00,BNB/USDT,342.000,357.820,333.350,354.460,2406936.13,840693384.16098,1286848
1628380800000,2021-08-08 00:00:00,BNB/USDT,356.250,360.000,337.030,341.990,2301382.72,804202946.42319,1222763
1628294400000,2021-08-07 00:00:00,BNB/USDT,342.270,359.990,340.310,356.250,2630137.34,924167277.20465,1217115
1628208000000,2021-08-06 00:00:00,BNB/USDT,338.080,347.460,330.950,342.280,2191512.01,743134430.52687,1070327
1628121600000,2021-08-05 00:00:00,BNB/USDT,334.870,340.260,323.550,338.110,2361094.05,783124698.53877,1067063
1628035200000,2021-08-04 00:00:00,BNB/USDT,323.460,337.190,319.670,334.880,1731136.84,567879298.28547,921928
1627948800000,2021-08-03 00:00:00,BNB/USDT,330.560,334.700,317.080,323.460,1931080.62,624222550.81931,1018202
1627862400000,2021-08-02 00:00:00,BNB/USDT,332.580,338.220,326.360,330.530,2095323.08,695702471.62357,1044816
1627776000000,2021-08-01 00:00:00,BNB/USDT,332.500,348.150,328.680,332.570,3004681.91,1020012023.75045,1261978
1627689600000,2021-07-31 00:00:00,BNB/USDT,322.810,338.810,317.340,332.500,2763201.74,907945495.55414,1213121
1627603200000,2021-07-30 00:00:00,BNB/USDT,317.120,326.000,306.000,322.780,2709294.99,854499039.68885,1190253
1627516800000,2021-07-29 00:00:00,BNB/USDT,313.660,320.530,308.050,317.150,2207945.46,692772852.01239,1049028
1627430400000,2021-07-28 00:00:00,BNB/USDT,313.210,318.730,307.310,313.670,2805883.55,879596028.28400,1290106
1627344000000,2021-07-27 00:00:00,BNB/USDT,303.790,318.280,297.320,313.240,3421048.69,1054064422.44286,1455417
1627257600000,2021-07-26 00:00:00,BNB/USDT,302.170,329.050,300.620,303.800,5072279.52,1603715456.89179,1895832
1627171200000,2021-07-25 00:00:00,BNB/USDT,301.460,303.920,292.200,302.170,2095153.03,626122954.28011,1104892
1627084800000,2021-07-24 00:00:00,BNB/USDT,299.320,307.920,295.400,301.470,2610939.96,786991599.77163,1201433
1626998400000,2021-07-23 00:00:00,BNB/USDT,293.010,301.340,281.050,299.270,3498940.29,1020073951.64936,1389938
1626912000000,2021-07-22 00:00:00,BNB/USDT,293.100,298.450,287.250,293.000,2856903.00,837626238.30670,1343201
1626825600000,2021-07-21 00:00:00,BNB/USDT,264.190,299.000,260.600,293.070,4954440.85,1404509136.95459,1868423
1626739200000,2021-07-20 00:00:00,BNB/USDT,280.250,283.320,253.640,264.190,5353473.10,1420242675.25746,1901774
1626652800000,2021-07-19 00:00:00,BNB/USDT,301.780,303.460,278.000,280.270,3841360.33,1108678460.27639,1602255
1626566400000,2021-07-18 00:00:00,BNB/USDT,300.110,308.880,298.320,301.770,2491017.48,757414019.01751,1225313
1626480000000,2021-07-17 00:00:00,BNB/USDT,302.700,306.400,293.700,300.080,3257255.43,977414783.58729,1440828
1626393600000,2021-07-16 00:00:00,BNB/USDT,315.780,323.310,301.680,302.710,3981862.91,1233410183.42814,1636954
1626307200000,2021-07-15 00:00:00,BNB/USDT,309.230,323.980,301.110,315.780,5683751.77,1775156093.45912,1988612
1626220800000,2021-07-14 00:00:00,BNB/USDT,308.820,313.260,290.000,309.230,3895142.52,1177795370.09190,1618031
1626134400000,2021-07-13 00:00:00,BNB/USDT,315.530,318.000,305.110,308.820,2943422.65,915468111.48083,1378184
1626048000000,2021-07-12 00:00:00,BNB/USDT,321.810,334.000,308.210,315.560,3721832.81,1197083645.66034,1650430
1625961600000,2021-07-11 00:00:00,BNB/USDT,316.100,326.720,312.000,321.800,2329832.32,745841388.37634,1274732
1625875200000,2021-07-10 00:00:00,BNB/USDT,316.860,321.000,310.300,316.110,2271201.24,714538084.66810,1268993
1625788800000,2021-07-09 00:00:00,BNB/USDT,309.770,319.360,301.520,316.860,2912055.37,903705946.50515,1457685
1625702400000,2021-07-08 00:00:00,BNB/USDT,327.430,328.270,304.100,309.780,4493527.52,1420569018.70639,1849287
1625616000000,2021-07-07 00:00:00,BNB/USDT,319.500,339.440,318.040,327.410,4382399.91,1453222436.24197,1815934
1625529600000,2021-07-06 00:00:00,BNB/USDT,302.000,322.390,301.680,319.500,4857453.02,1526229265.45250,1902452
1625443200000,2021-07-05 00:00:00,BNB/USDT,307.590,307.600,292.110,301.980,3705270.99,1111235822.62551,1485920
1625356800000,2021-07-04 00:00:00,BNB/USDT,298.100,314.880,292.500,307.580,3191271.10,976582649.91378,1311798
1625270400000,2021-07-03 00:00:00,BNB/USDT,286.840,303.330,282.500,298.070,2700344.69,795207627.20881,1304584
1625184000000,2021-07-02 00:00:00,BNB/USDT,287.380,290.570,275.930,286.830,3013603.58,848109313.11239,1493853
1625097600000,2021-07-01 00:00:00,BNB/USDT,303.500,303.840,280.100,287.380,3582374.05,1035944744.30856,1662429
1625011200000,2021-06-30 00:00:00,BNB/USDT,300.760,304.760,281.300,303.440,4613417.99,1355749221.01806,1860641
1624924800000,2021-06-29 00:00:00,BNB/USDT,289.820,315.640,289.080,300.760,4930215.22,1497846093.92412,1880732
1624838400000,2021-06-28 00:00:00,BNB/USDT,290.700,299.450,283.400,289.820,4282419.76,1245040196.30729,1772448
1624752000000,2021-06-27 00:00:00,BNB/USDT,279.400,291.590,269.240,290.700,4111881.49,1147991052.97633,1796351
1624665600000,2021-06-26 00:00:00,BNB/USDT,280.740,290.490,263.840,279.380,5221781.82,1434197358.38274,2109102
1624579200000,2021-06-25 00:00:00,BNB/USDT,308.520,314.800,275.160,280.750,5858593.97,1708188711.84070,2244043
1624492800000,2021-06-24 00:00:00,BNB/USDT,295.680,316.650,281.120,308.530,5626601.08,1693998691.85864,2113094
1624406400000,2021-06-23 00:00:00,BNB/USDT,261.920,310.830,250.550,295.690,6846050.95,1975489737.81532,2422616
1624320000000,2021-06-22 00:00:00,BNB/USDT,270.310,291.020,225.000,261.920,12127953.13,3142263426.53845,3567501
1624233600000,2021-06-21 00:00:00,BNB/USDT,338.980,342.360,268.000,270.330,8257621.62,2521419739.47302,2925574
1624147200000,2021-06-20 00:00:00,BNB/USDT,333.770,340.460,310.000,338.980,4070183.08,1330212756.99949,1910329
1624060800000,2021-06-19 00:00:00,BNB/USDT,336.790,345.120,331.020,333.770,2454096.95,830131241.42858,1560940
1623974400000,2021-06-18 00:00:00,BNB/USDT,352.450,356.850,327.000,336.790,3633095.61,1246471325.90480,1902133
1623888000000,2021-06-17 00:00:00,BNB/USDT,347.240,362.340,345.760,352.450,2604926.77,922563341.94761,1643264
1623801600000,2021-06-16 00:00:00,BNB/USDT,366.360,366.730,343.000,347.240,3353463.43,1190135951.74576,1854942
1623715200000,2021-06-15 00:00:00,BNB/USDT,369.900,379.720,363.000,366.300,3373483.39,1251491779.70179,1869929
1623628800000,2021-06-14 00:00:00,BNB/USDT,365.860,377.360,355.000,369.900,3724321.99,1362050463.06219,2060228
1623542400000,2021-06-13 00:00:00,BNB/USDT,343.600,369.240,330.200,365.830,4089294.14,1415928304.16510,2077215
1623456000000,2021-06-12 00:00:00,BNB/USDT,345.490,348.760,325.180,343.600,4410296.28,1487364517.01043,2217409
1623369600000,2021-06-11 00:00:00,BNB/USDT,351.870,366.500,340.510,345.490,4323389.94,1534048436.78760,2148117
1623283200000,2021-06-10 00:00:00,BNB/USDT,375.420,377.470,344.000,351.880,4950899.63,1786512957.08916,2112125
1623196800000,2021-06-09 00:00:00,BNB/USDT,352.320,378.180,333.340,375.390,7029124.72,2508616410.66797,2544150
1623110400000,2021-06-08 00:00:00,BNB/USDT,358.030,366.440,319.130,352.340,9851325.42,3395242741.92649,3209874
1623024000000,2021-06-07 00:00:00,BNB/USDT,393.550,407.230,352.090,358.000,5888482.30,2278544149.51350,2425769
1622937600000,2021-06-06 00:00:00,BNB/USDT,389.680,400.220,381.390,393.520,3819571.31,1494629391.00469,1834126
1622851200000,2021-06-05 00:00:00,BNB/USDT,390.860,426.550,373.480,389.700,7016327.34,2814308174.91223,2980470
1622764800000,2021-06-04 00:00:00,BNB/USDT,428.520,429.710,365.330,390.830,8155115.32,3169638670.54846,3291558
1622678400000,2021-06-03 00:00:00,BNB/USDT,401.330,432.180,391.140,428.420,5981632.04,2486658573.46490,2592971
1622592000000,2021-06-02 00:00:00,BNB/USDT,362.100,418.450,350.380,401.340,6888672.89,2712098414.53735,2778915
1622505600000,2021-06-01 00:00:00,BNB/USDT,353.140,364.500,339.100,362.130,4956677.01,1741564228.86819,2313291
1622419200000,2021-05-31 00:00:00,BNB/USDT,325.520,356.160,307.060,353.120,5617361.52,1878130586.66049,2430665
1622332800000,2021-05-30 00:00:00,BNB/USDT,304.150,338.310,291.010,325.520,5630651.68,1810503751.54083,2535067
1622246400000,2021-05-29 00:00:00,BNB/USDT,329.120,347.540,295.640,304.170,6285913.68,2005398200.09081,2658465
1622160000000,2021-05-28 00:00:00,BNB/USDT,369.720,373.720,312.460,329.110,7554255.27,2536423803.79676,3260665
1622073600000,2021-05-27 00:00:00,BNB/USDT,379.150,387.600,340.030,369.710,5718913.42,2089840766.99223,2625852
1621987200000,2021-05-26 00:00:00,BNB/USDT,343.440,388.550,336.370,379.180,6414379.53,2362173490.37126,2902919
1621900800000,2021-05-25 00:00:00,BNB/USDT,345.280,376.080,307.000,343.430,8856765.25,2977495160.24361,3525048
1621814400000,2021-05-24 00:00:00,BNB/USDT,260.700,350.340,257.430,345.330,9630202.59,2929791445.02020,3386476
1621728000000,2021-05-23 00:00:00,BNB/USDT,299.630,313.620,211.140,260.610,13121033.09,3299759533.40301,4212459
1621641600000,2021-05-22 00:00:00,BNB/USDT,325.700,335.510,284.740,299.680,6478250.16,2017003029.00531,2840985
1621555200000,2021-05-21 00:00:00,BNB/USDT,391.330,415.790,273.890,325.750,8510825.11,2930822281.85531,3670938
1621468800000,2021-05-20 00:00:00,BNB/USDT,334.460,423.000,284.330,391.380,9016040.46,3297036424.07439,3815160
1621382400000,2021-05-19 00:00:00,BNB/USDT,508.330,516.680,250.000,334.470,12232300.44,4860680772.20380,5287533
1621296000000,2021-05-18 00:00:00,BNB/USDT,512.460,535.000,496.000,508.310,3063472.58,1581393751.00956,1867718
1621209600000,2021-05-17 00:00:00,BNB/USDT,564.410,564.410,483.930,512.440,4903573.52,2542276498.33600,2558582
1621123200000,2021-05-16 00:00:00,BNB/USDT,563.870,607.330,535.010,564.410,2956627.92,1690630158.79039,1823175
1621036800000,2021-05-15 00:00:00,BNB/USDT,603.530,611.540,560.000,563.850,2361014.79,1381755945.65264,1573706
1620950400000,2021-05-14 00:00:00,BNB/USDT,571.140,616.290,565.980,603.470,2583123.40,1538673875.23383,1607597
1620864000000,2021-05-13 00:00:00,BNB/USDT,594.110,633.450,527.000,571.210,6731897.16,3917493276.30910,3468565
1620777600000,2021-05-12 00:00:00,BNB/USDT,671.190,685.000,580.000,594.100,2988758.56,1936293778.00073,1752479
1620691200000,2021-05-11 00:00:00,BNB/USDT,631.525,673.000,621.753,671.200,2466913.90,1608585740.28546,1682451
1620604800000,2021-05-10 00:00:00,BNB/USDT,662.375,692.900,585.059,631.543,4579766.04,3013336689.87588,2335910
1620518400000,2021-05-09 00:00:00,BNB/USDT,646.270,680.000,630.000,662.398,3424033.96,2261320872.62863,1863735
1620432000000,2021-05-08 00:00:00,BNB/USDT,624.617,659.182,619.111,646.270,2655923.32,1703524578.63927,1611121
1620345600000,2021-05-07 00:00:00,BNB/USDT,634.220,645.000,612.348,624.628,2400710.68,1506655543.55009,1547943
1620259200000,2021-05-06 00:00:00,BNB/USDT,652.000,655.347,621.000,634.224,2558175.16,1635721032.98309,1526688
1620172800000,2021-05-05 00:00:00,BNB/USDT,610.058,657.523,605.000,651.969,3253407.15,2088866292.46737,1714883
1620086400000,2021-05-04 00:00:00,BNB/USDT,676.991,679.530,605.000,610.058,6042418.33,3859026403.25555,2790458
1620000000000,2021-05-03 00:00:00,BNB/USDT,622.072,681.576,622.000,676.967,4826440.19,3157870538.35078,2285486
1619913600000,2021-05-02 00:00:00,BNB/USDT,620.813,629.670,596.000,622.071,3226654.83,1988875768.89767,1655023
1619827200000,2021-05-01 00:00:00,BNB/USDT,623.585,645.500,609.459,620.810,3612502.76,2259984012.19290,1771933
1619740800000,2021-04-30 00:00:00,BNB/USDT,600.325,628.950,586.328,623.585,5820798.56,3559168414.64988,2421769
1619654400000,2021-04-29 00:00:00,BNB/USDT,563.053,616.653,554.066,600.325,7353626.11,4310661450.51723,2953214
1619568000000,2021-04-28 00:00:00,BNB/USDT,569.126,580.000,540.000,563.063,3806369.44,2128415418.97699,1714636
1619481600000,2021-04-27 00:00:00,BNB/USDT,535.358,579.885,525.797,569.126,4630435.47,2586037846.84077,2083746
1619395200000,2021-04-26 00:00:00,BNB/USDT,505.543,550.595,502.010,535.358,4855443.57,2583407899.69884,2261964
1619308800000,2021-04-25 00:00:00,BNB/USDT,497.187,518.144,478.548,505.538,3966924.05,1980701482.64678,1928941
1619222400000,2021-04-24 00:00:00,BNB/USDT,526.228,529.158,483.000,497.130,5350238.99,2708628223.24489,2552114
1619136000000,2021-04-23 00:00:00,BNB/USDT,505.674,530.486,447.597,526.227,11796134.67,5812742489.11263,4429474
1619049600000,2021-04-22 00:00:00,BNB/USDT,544.404,584.209,480.000,505.650,11147827.55,6048588272.16200,4226405
1618963200000,2021-04-21 00:00:00,BNB/USDT,586.959,614.800,535.955,544.359,11208729.53,6502790137.57968,3988429
1618876800000,2021-04-20 00:00:00,BNB/USDT,504.642,590.656,472.468,587.206,9366053.79,4957928258.63442,3582012
1618790400000,2021-04-19 00:00:00,BNB/USDT,482.126,540.909,467.235,504.668,9465769.29,4833438226.52617,3352897
1618704000000,2021-04-18 00:00:00,BNB/USDT,515.432,520.684,416.364,482.127,9714866.04,4551574836.63867,3215779
1618617600000,2021-04-17 00:00:00,BNB/USDT,508.919,548.545,506.000,515.342,5197888.39,2733959524.57189,2069605
1618531200000,2021-04-16 00:00:00,BNB/USDT,542.745,549.959,487.556,508.924,9544356.51,4975202491.26112,3389373
1618444800000,2021-04-15 00:00:00,BNB/USDT,549.788,558.324,534.205,542.723,3947360.25,2165924618.48792,1520498
1618358400000,2021-04-14 00:00:00,BNB/USDT,553.352,593.414,519.061,549.788,9289659.77,5206864683.76420,3164916
1618272000000,2021-04-13 00:00:00,BNB/USDT,598.212,605.145,533.500,553.269,10826674.04,6097883444.05825,3748471
1618185600000,2021-04-12 00:00:00,BNB/USDT,526.188,640.500,517.200,598.229,23039501.26,13362139662.66084,7025555
1618099200000,2021-04-11 00:00:00,BNB/USDT,472.860,529.909,460.800,526.179,6886715.60,3387721672.22694,2306332
1618012800000,2021-04-10 00:00:00,BNB/USDT,454.801,489.500,449.895,472.789,8798239.92,4164539354.42506,2840385
1617926400000,2021-04-09 00:00:00,BNB/USDT,418.770,454.842,405.050,454.840,6426818.58,2786192439.36973,1905145
1617840000000,2021-04-08 00:00:00,BNB/USDT,375.947,423.468,372.146,418.755,6253328.86,2537454715.69412,1927288
1617753600000,2021-04-07 00:00:00,BNB/USDT,403.499,414.784,356.777,375.947,11124864.67,4274347011.93321,2951432
1617667200000,2021-04-06 00:00:00,BNB/USDT,368.754,413.068,364.500,403.484,7737755.90,3014535196.14841,2136941
1617580800000,2021-04-05 00:00:00,BNB/USDT,349.277,381.240,335.532,368.763,5689326.56,2061267862.76967,1581988
1617494400000,2021-04-04 00:00:00,BNB/USDT,322.244,352.867,316.116,349.304,4016471.30,1366193753.50748,1205901
1617408000000,2021-04-03 00:00:00,BNB/USDT,338.721,349.800,315.200,322.235,4675679.12,1571363019.52245,1414139
1617321600000,2021-04-02 00:00:00,BNB/USDT,335.374,358.418,325.000,338.821,6764633.33,2338213755.15838,1844569
1617235200000,2021-04-01 00:00:00,BNB/USDT,302.702,340.000,301.000,335.334,6517964.68,2093682423.10748,1636935
1617148800000,2021-03-31 00:00:00,BNB/USDT,312.322,317.890,283.000,302.700,7969896.60,2415262142.06915,1868201
1617062400000,2021-03-30 00:00:00,BNB/USDT,275.421,312.811,271.507,312.347,7941174.14,2358752333.65585,1917154
1616976000000,2021-03-29 00:00:00,BNB/USDT,268.788,278.500,264.520,275.426,2623334.32,716337983.67931,747303
1616889600000,2021-03-28 00:00:00,BNB/USDT,269.605,281.670,261.100,268.799,3872203.57,1050984177.08010,1052281
1616803200000,2021-03-27 00:00:00,BNB/USDT,255.046,276.338,248.788,269.619,3929000.15,1023220527.38542,991526
1616716800000,2021-03-26 00:00:00,BNB/USDT,233.849,255.192,233.744,255.072,3135255.75,773587100.15819,774600
1616630400000,2021-03-25 00:00:00,BNB/USDT,248.520,250.084,222.902,233.852,5051270.59,1195801079.20644,1206240
1616544000000,2021-03-24 00:00:00,BNB/USDT,255.605,268.807,240.000,248.468,3981391.25,1024271347.75635,965683
1616457600000,2021-03-23 00:00:00,BNB/USDT,254.990,263.031,252.000,255.654,3094054.40,798087982.96707,805333
1616371200000,2021-03-22 00:00:00,BNB/USDT,264.852,277.607,253.000,254.967,4184146.94,1113058065.16685,1010608
1616284800000,2021-03-21 00:00:00,BNB/USDT,264.305,268.121,257.232,264.852,2342979.86,617711659.78517,623703
1616198400000,2021-03-20 00:00:00,BNB/USDT,262.933,274.848,261.585,264.332,2695399.68,724691118.54619,704035
1616112000000,2021-03-19 00:00:00,BNB/USDT,261.699,269.486,255.001,262.924,2412866.29,638127797.27726,659813
1616025600000,2021-03-18 00:00:00,BNB/USDT,270.187,278.239,257.461,261.699,4023547.21,1083023933.05355,1007408
1615939200000,2021-03-17 00:00:00,BNB/USDT,258.964,272.598,248.624,270.149,3325521.09,857917831.23671,828151
1615852800000,2021-03-16 00:00:00,BNB/USDT,254.530,259.902,240.000,258.957,4021206.86,1013265927.78932,1021004
1615766400000,2021-03-15 00:00:00,BNB/USDT,263.431,268.158,249.649,254.523,4745146.30,1220857944.82322,1114058
1615680000000,2021-03-14 00:00:00,BNB/USDT,276.994,277.710,263.114,263.278,3400635.57,919002613.54001,870552
1615593600000,2021-03-13 00:00:00,BNB/USDT,263.404,284.933,255.550,276.980,5299618.99,1448083021.93244,1266424
1615507200000,2021-03-12 00:00:00,BNB/USDT,290.040,290.954,246.336,263.372,9784609.14,2640348829.36901,2153486
1615420800000,2021-03-11 00:00:00,BNB/USDT,278.397,316.491,272.434,290.040,12275392.55,3595737902.70377,2614437
1615334400000,2021-03-10 00:00:00,BNB/USDT,293.424,296.500,264.000,278.397,10156146.59,2860535754.97144,2162050
1615248000000,2021-03-09 00:00:00,BNB/USDT,240.553,298.292,235.820,293.464,12635026.59,3401097400.37638,2587233
1615161600000,2021-03-08 00:00:00,BNB/USDT,240.283,243.394,229.000,240.555,3799282.72,895057867.60379,849480
1615075200000,2021-03-07 00:00:00,BNB/USDT,226.382,244.389,224.770,240.269,4499987.45,1058652887.22604,949087
1614988800000,2021-03-06 00:00:00,BNB/USDT,225.409,232.386,219.424,226.349,3351778.24,755801055.06652,737608
1614902400000,2021-03-05 00:00:00,BNB/USDT,229.698,231.637,215.700,225.407,5124643.74,1144093957.55844,1072202
1614816000000,2021-03-04 00:00:00,BNB/USDT,240.427,250.311,225.577,229.743,5592589.83,1331429561.70798,1126102
1614729600000,2021-03-03 00:00:00,BNB/USDT,239.673,255.387,236.054,240.499,6569331.17,1621177389.75132,1240085
1614643200000,2021-03-02 00:00:00,BNB/USDT,255.069,265.584,227.121,239.713,7830293.28,1915270144.56256,1501657
1614556800000,2021-03-01 00:00:00,BNB/USDT,210.196,260.000,209.052,255.033,11445294.27,2765386971.87072,2331009
1614470400000,2021-02-28 00:00:00,BNB/USDT,225.330,229.294,195.000,210.110,7904773.17,1653869877.94446,1702913
1614384000000,2021-02-27 00:00:00,BNB/USDT,221.594,238.000,218.991,225.360,5396399.16,1230194961.35626,1352282
1614297600000,2021-02-26 00:00:00,BNB/USDT,234.409,239.772,208.872,221.600,10146456.87,2289352972.85643,2335477
1614211200000,2021-02-25 00:00:00,BNB/USDT,254.194,265.820,231.000,234.376,9071200.41,2266374310.55284,2084220
1614124800000,2021-02-24 00:00:00,BNB/USDT,230.990,280.811,213.200,254.183,14890210.61,3754142486.00136,3229809
1614038400000,2021-02-23 00:00:00,BNB/USDT,267.444,270.081,183.500,230.982,19576669.04,4334130731.88721,4528646
1613952000000,2021-02-22 00:00:00,BNB/USDT,294.945,295.986,219.000,267.467,15428019.61,4042822266.78488,3666793
1613865600000,2021-02-21 00:00:00,BNB/USDT,253.053,309.086,249.001,294.864,14676450.99,4155862705.69895,3394379
1613779200000,2021-02-20 00:00:00,BNB/USDT,334.111,337.000,223.342,252.807,20932443.53,5912072901.33963,5183793
1613692800000,2021-02-19 00:00:00,BNB/USDT,195.571,350.000,195.000,334.094,35904371.35,10019885962.46741,7148391
1613606400000,2021-02-18 00:00:00,BNB/USDT,165.638,201.690,163.257,195.549,15260592.33,2864510514.33314,2082367
1613520000000,2021-02-17 00:00:00,BNB/USDT,130.327,176.920,127.000,165.556,11845430.36,1813734286.07048,1595247
1613433600000,2021-02-16 00:00:00,BNB/USDT,130.036,134.000,126.200,130.334,3003950.45,390849638.86074,480056
1613347200000,2021-02-15 00:00:00,BNB/USDT,135.890,140.187,117.189,130.037,5327626.06,688852449.81752,754033
1613260800000,2021-02-14 00:00:00,BNB/USDT,133.500,140.417,128.541,135.844,5327989.90,713957618.34866,716754
1613174400000,2021-02-13 00:00:00,BNB/USDT,136.728,139.000,124.951,133.500,4435209.64,583667753.63512,666842
1613088000000,2021-02-12 00:00:00,BNB/USDT,124.148,141.850,121.000,136.745,7979486.20,1055142000.47924,1037487
1613001600000,2021-02-11 00:00:00,BNB/USDT,128.900,133.605,118.000,124.110,7898640.86,988435909.81586,1068228
1612915200000,2021-02-10 00:00:00,BNB/USDT,107.254,148.900,107.250,128.901,27321335.80,3537757054.75824,3423412
1612828800000,2021-02-09 00:00:00,BNB/USDT,80.146,116.592,78.785,107.249,17338691.09,1715925644.63717,1799021
1612742400000,2021-02-08 00:00:00,BNB/USDT,68.259,80.386,67.400,80.146,7926793.81,581712183.32185,866782
1612656000000,2021-02-07 00:00:00,BNB/USDT,72.548,74.500,64.034,68.269,6571573.68,453573888.24923,680336
1612569600000,2021-02-06 00:00:00,BNB/USDT,67.690,75.538,61.520,72.555,12358167.87,874732752.19150,1134997
1612483200000,2021-02-05 00:00:00,BNB/USDT,55.960,68.800,55.925,67.736,5761391.94,354892927.06439,688401
1612396800000,2021-02-04 00:00:00,BNB/USDT,52.095,56.948,51.008,55.968,3742663.91,201246849.48788,434329
1612310400000,2021-02-03 00:00:00,BNB/USDT,50.906,52.694,49.751,52.096,2182777.61,111438021.18047,263064
1612224000000,2021-02-02 00:00:00,BNB/USDT,51.461,52.888,49.315,50.914,4571265.54,232664923.88246,463195
1612137600000,2021-02-01 00:00:00,BNB/USDT,44.345,52.578,43.418,51.483,5792782.90,280811230.96805,619431
1612051200000,2021-01-31 00:00:00,BNB/USDT,44.740,45.707,43.374,44.353,1771975.33,78544090.37274,237810
1611964800000,2021-01-30 00:00:00,BNB/USDT,42.869,45.156,42.600,44.744,1953602.31,86077046.95623,243602
1611878400000,2021-01-29 00:00:00,BNB/USDT,42.452,44.100,41.837,42.863,2967302.44,127497250.36969,322487
1611792000000,2021-01-28 00:00:00,BNB/USDT,40.907,42.999,40.360,42.452,2241362.92,94475743.39705,267520
1611705600000,2021-01-27 00:00:00,BNB/USDT,41.860,42.131,39.710,40.902,2497721.46,102243269.16948,291300
1611619200000,2021-01-26 00:00:00,BNB/USDT,41.835,42.556,39.876,41.873,2217988.98,90990712.26302,270774
1611532800000,2021-01-25 00:00:00,BNB/USDT,41.850,43.435,40.500,41.826,2542580.91,107571862.48905,292131
1611446400000,2021-01-24 00:00:00,BNB/USDT,40.927,42.273,40.280,41.850,1854955.87,76799122.45614,244016
1611360000000,2021-01-23 00:00:00,BNB/USDT,40.855,41.799,39.504,40.925,2586537.96,105153492.32686,278699
1611273600000,2021-01-22 00:00:00,BNB/USDT,38.648,41.426,36.810,40.863,4101010.61,162589322.82931,369381
1611187200000,2021-01-21 00:00:00,BNB/USDT,42.620,42.714,38.116,38.647,4457043.10,179805196.92555,400757
1611100800000,2021-01-20 00:00:00,BNB/USDT,42.477,42.802,40.195,42.607,4038131.83,168146125.47692,386922
1611014400000,2021-01-19 00:00:00,BNB/USDT,45.447,47.400,41.686,42.492,5885999.28,261881385.10176,483938
1610928000000,2021-01-18 00:00:00,BNB/USDT,45.861,46.967,44.145,45.442,3761963.01,170845051.60955,325137
1610841600000,2021-01-17 00:00:00,BNB/USDT,43.169,46.784,41.000,45.857,5321151.21,234148839.87087,447884
1610755200000,2021-01-16 00:00:00,BNB/USDT,40.882,44.226,40.689,43.171,4005216.95,170702878.35315,364852
1610668800000,2021-01-15 00:00:00,BNB/USDT,41.912,42.690,38.696,40.880,3622510.35,148351367.44652,338991
1610582400000,2021-01-14 00:00:00,BNB/USDT,40.208,42.039,39.680,41.911,3023256.98,123844764.44994,303629
1610496000000,2021-01-13 00:00:00,BNB/USDT,38.274,40.512,37.000,40.192,3655018.80,140899630.97661,331381
1610409600000,2021-01-12 00:00:00,BNB/USDT,38.114,39.998,37.135,38.275,3873565.39,149031276.43131,354179
1610323200000,2021-01-11 00:00:00,BNB/USDT,42.394,42.464,35.130,38.104,7471566.19,286696120.40170,619602
1610236800000,2021-01-10 00:00:00,BNB/USDT,43.911,45.200,39.786,42.399,4438160.76,191480239.10162,430353
1610150400000,2021-01-09 00:00:00,BNB/USDT,42.403,44.301,41.520,43.907,3048897.77,130567492.02824,297436
1610064000000,2021-01-08 00:00:00,BNB/USDT,43.566,43.690,40.054,42.394,4283914.41,180737744.04054,377962
1609977600000,2021-01-07 00:00:00,BNB/USDT,42.286,44.928,41.300,43.570,4664178.86,201493806.87513,424033
1609891200000,2021-01-06 00:00:00,BNB/USDT,41.806,42.328,40.530,42.288,3385263.29,140351595.41443,319961
1609804800000,2021-01-05 00:00:00,BNB/USDT,41.126,41.807,38.844,41.799,4157283.50,167800582.98486,342304
1609718400000,2021-01-04 00:00:00,BNB/USDT,41.301,43.646,38.011,41.142,6603696.97,268002846.34759,530059
1609632000000,2021-01-03 00:00:00,BNB/USDT,38.271,41.906,37.838,41.300,5731756.14,230122378.41895,457600
1609545600000,2021-01-02 00:00:00,BNB/USDT,37.795,39.060,36.790,38.271,2789507.96,105559011.11676,275277
1609459200000,2021-01-01 00:00:00,BNB/USDT,37.400,39.082,37.000,37.795,2613623.24,99344291.78495,264595
1609372800000,2020-12-31 00:00:00,BNB/USDT,38.209,38.280,36.670,37.386,1803543.66,67479827.55992,197958
1609286400000,2020-12-30 00:00:00,BNB/USDT,39.127,39.355,36.852,38.224,2447370.68,92516921.15966,245472
1609200000000,2020-12-29 00:00:00,BNB/USDT,36.023,39.500,35.372,39.122,7250595.49,275087307.71419,515664
1609113600000,2020-12-28 00:00:00,BNB/USDT,33.680,36.268,33.352,36.026,4737639.14,167494762.90028,345373
1609027200000,2020-12-27 00:00:00,BNB/USDT,33.641,35.132,31.792,33.676,4249254.43,143677272.94804,348546
1608940800000,2020-12-26 00:00:00,BNB/USDT,33.235,34.106,32.578,33.638,2918075.41,97474881.46584,243380
1608854400000,2020-12-25 00:00:00,BNB/USDT,32.525,33.532,31.745,33.231,2648964.10,86602796.28391,235493
1608768000000,2020-12-24 00:00:00,BNB/USDT,31.161,32.776,30.354,32.504,3172919.14,100175786.85975,265662
1608681600000,2020-12-23 00:00:00,BNB/USDT,33.527,34.500,29.800,31.159,5435106.02,177304618.17446,383750
1608595200000,2020-12-22 00:00:00,BNB/USDT,32.130,33.858,30.500,33.527,4476925.13,144947357.09639,338242
