https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1643846400000,2022-02-03 00:00:00,XRP/USDT,0.6004,0.6109,0.5879,0.6096,414607988.2,248657855.83001,417928
1643760000000,2022-02-02 00:00:00,XRP/USDT,0.6280,0.6313,0.5949,0.6003,459962306.4,282821683.75350,484821
1643673600000,2022-02-01 00:00:00,XRP/USDT,0.6174,0.6303,0.6106,0.6280,457873014.0,284329118.10616,450188
1643587200000,2022-01-31 00:00:00,XRP/USDT,0.6010,0.6243,0.5798,0.6173,568310262.1,338245947.08167,522432
1643500800000,2022-01-30 00:00:00,XRP/USDT,0.6175,0.6230,0.5970,0.6010,346061172.2,211534901.75384,382413
1643414400000,2022-01-29 00:00:00,XRP/USDT,0.6108,0.6252,0.6078,0.6173,367491693.9,226156872.17045,415326
1643328000000,2022-01-28 00:00:00,XRP/USDT,0.6083,0.6137,0.5914,0.6108,505646053.4,304720470.75128,531874
1643241600000,2022-01-27 00:00:00,XRP/USDT,0.6190,0.6244,0.5890,0.6084,540334286.4,326368865.40197,599942
1643155200000,2022-01-26 00:00:00,XRP/USDT,0.6175,0.6584,0.6043,0.6190,814247391.6,511149948.35054,829473
1643068800000,2022-01-25 00:00:00,XRP/USDT,0.6115,0.6242,0.5869,0.6175,600639941.9,362739792.91122,649699
1642982400000,2022-01-24 00:00:00,XRP/USDT,0.6281,0.6286,0.5521,0.6116,1083338763.2,632770132.28900,1036510
1642896000000,2022-01-23 00:00:00,XRP/USDT,0.5963,0.6349,0.5894,0.6281,718616588.9,438379341.05488,689420
1642809600000,2022-01-22 00:00:00,XRP/USDT,0.6362,0.6535,0.5468,0.5962,1577479854.0,941908927.95045,1309123
1642723200000,2022-01-21 00:00:00,XRP/USDT,0.7193,0.7283,0.6093,0.6364,1263651177.1,846705335.95599,1171061
1642636800000,2022-01-20 00:00:00,XRP/USDT,0.7378,0.7616,0.7154,0.7194,447691485.2,332826152.97883,522247
1642550400000,2022-01-19 00:00:00,XRP/USDT,0.7504,0.7530,0.7229,0.7379,420730125.7,310435894.11975,468034
1642464000000,2022-01-18 00:00:00,XRP/USDT,0.7615,0.7685,0.7345,0.7504,380746347.2,285204926.32098,460725
1642377600000,2022-01-17 00:00:00,XRP/USDT,0.7780,0.7800,0.7491,0.7614,362349729.0,276093438.34479,434945
1642291200000,2022-01-16 00:00:00,XRP/USDT,0.7788,0.7844,0.7663,0.7780,276692542.2,215102099.00223,339236
1642204800000,2022-01-15 00:00:00,XRP/USDT,0.7728,0.7891,0.7670,0.7788,318591496.4,248109008.09106,477954
1642118400000,2022-01-14 00:00:00,XRP/USDT,0.7673,0.7903,0.7509,0.7727,481237400.8,371499818.07656,508422
1642032000000,2022-01-13 00:00:00,XRP/USDT,0.7983,0.8023,0.7599,0.7674,460185908.0,360326537.10188,494602
1641945600000,2022-01-12 00:00:00,XRP/USDT,0.7700,0.8071,0.7568,0.7982,571295284.9,447225383.47647,606507
1641859200000,2022-01-11 00:00:00,XRP/USDT,0.7394,0.7772,0.7303,0.7700,594272052.6,445471566.53326,642314
1641772800000,2022-01-10 00:00:00,XRP/USDT,0.7528,0.7585,0.6923,0.7393,796410056.1,581529284.08324,841186
1641686400000,2022-01-09 00:00:00,XRP/USDT,0.7451,0.7665,0.7380,0.7529,360483563.5,270851703.75405,514250
1641600000000,2022-01-08 00:00:00,XRP/USDT,0.7636,0.7768,0.7220,0.7450,604036519.2,454051277.69755,725163
1641513600000,2022-01-07 00:00:00,XRP/USDT,0.7788,0.7805,0.7281,0.7634,875524840.9,661571619.90666,991534
1641427200000,2022-01-06 00:00:00,XRP/USDT,0.7719,0.7903,0.7371,0.7787,677161606.2,516421970.33427,796052
1641340800000,2022-01-05 00:00:00,XRP/USDT,0.8228,0.8375,0.7074,0.7718,863610648.7,685006407.44503,1035220
1641254400000,2022-01-04 00:00:00,XRP/USDT,0.8323,0.8460,0.8144,0.8228,463785086.0,385050066.64617,607251
1641168000000,2022-01-03 00:00:00,XRP/USDT,0.8583,0.8588,0.8212,0.8324,430284458.4,360702658.39761,575232
1641081600000,2022-01-02 00:00:00,XRP/USDT,0.8507,0.8675,0.8369,0.8583,326117059.3,277281544.81283,481156
1640995200000,2022-01-01 00:00:00,XRP/USDT,0.8294,0.8558,0.8293,0.8507,328506047.0,277100412.40748,559544
1640908800000,2021-12-31 00:00:00,XRP/USDT,0.8382,0.8538,0.8022,0.8292,572346669.0,476841999.64114,683846
1640822400000,2021-12-30 00:00:00,XRP/USDT,0.8168,0.8599,0.8016,0.8382,604251148.1,505033094.29598,654118
1640736000000,2021-12-29 00:00:00,XRP/USDT,0.8515,0.8642,0.8095,0.8169,677724150.0,567984275.27495,821465
1640649600000,2021-12-28 00:00:00,XRP/USDT,0.9271,0.9273,0.8450,0.8514,801497393.5,708214114.79652,988089
1640563200000,2021-12-27 00:00:00,XRP/USDT,0.9200,0.9558,0.9140,0.9271,600928034.5,560348875.30754,831071
1640476800000,2021-12-26 00:00:00,XRP/USDT,0.9251,0.9335,0.9050,0.9201,424352923.1,389342329.29959,621929
1640390400000,2021-12-25 00:00:00,XRP/USDT,0.9125,0.9345,0.8988,0.9252,600733226.4,553301375.74590,913183
1640304000000,2021-12-24 00:00:00,XRP/USDT,0.9938,0.9960,0.8900,0.9126,1374352460.0,1297558533.02669,1610691
1640217600000,2021-12-23 00:00:00,XRP/USDT,0.9531,1.0185,0.9361,0.9937,1078985803.3,1062092020.30889,1328514
1640131200000,2021-12-22 00:00:00,XRP/USDT,0.9462,0.9738,0.9221,0.9531,971623856.0,924150753.65918,1279620
1640044800000,2021-12-21 00:00:00,XRP/USDT,0.8791,0.9606,0.8523,0.9462,1158354714.3,1043157967.79854,1343464
1639958400000,2021-12-20 00:00:00,XRP/USDT,0.8347,0.9149,0.8236,0.8790,1489299634.2,1292246525.32988,1614369
1639872000000,2021-12-19 00:00:00,XRP/USDT,0.8261,0.8489,0.8187,0.8346,446644523.2,371798659.01868,595877
1639785600000,2021-12-18 00:00:00,XRP/USDT,0.7963,0.8344,0.7904,0.8261,386309934.8,315516088.97473,585507
1639699200000,2021-12-17 00:00:00,XRP/USDT,0.8047,0.8323,0.7749,0.7963,603529557.2,484496384.46895,756185
1639612800000,2021-12-16 00:00:00,XRP/USDT,0.8260,0.8361,0.8025,0.8045,429801248.4,353270358.51014,620496
1639526400000,2021-12-15 00:00:00,XRP/USDT,0.8101,0.8396,0.7767,0.8259,817708081.5,661866222.08587,898621
1639440000000,2021-12-14 00:00:00,XRP/USDT,0.7815,0.8212,0.7716,0.8101,780331490.9,621446335.76666,873298
1639353600000,2021-12-13 00:00:00,XRP/USDT,0.8393,0.8444,0.7600,0.7815,904869244.1,724663606.58216,944174
1639267200000,2021-12-12 00:00:00,XRP/USDT,0.8388,0.8570,0.8081,0.8393,508539810.0,422789298.83071,802352
1639180800000,2021-12-11 00:00:00,XRP/USDT,0.7984,0.8442,0.7837,0.8388,654558257.7,539581214.60249,845067
1639094400000,2021-12-10 00:00:00,XRP/USDT,0.8582,0.8829,0.7910,0.7985,1192495311.1,999859180.97900,1317541
1639008000000,2021-12-09 00:00:00,XRP/USDT,0.8619,0.9340,0.8315,0.8582,1716885869.8,1520805601.06613,1712298
1638921600000,2021-12-08 00:00:00,XRP/USDT,0.8155,0.8842,0.8022,0.8620,912608032.9,769897748.58223,994349
1638835200000,2021-12-07 00:00:00,XRP/USDT,0.8252,0.8459,0.8037,0.8154,614239631.6,508371462.17254,739039
1638748800000,2021-12-06 00:00:00,XRP/USDT,0.8041,0.8299,0.7475,0.8251,1027076280.9,805250336.73598,1062293
1638662400000,2021-12-05 00:00:00,XRP/USDT,0.8449,0.8623,0.7674,0.8041,1085150217.8,880024802.87597,1111484
1638576000000,2021-12-04 00:00:00,XRP/USDT,0.9212,0.9246,0.5764,0.8449,2646451407.2,2034029555.91786,2188250
1638489600000,2021-12-03 00:00:00,XRP/USDT,0.9722,0.9840,0.8854,0.9213,683839452.6,647585860.91156,834675
1638403200000,2021-12-02 00:00:00,XRP/USDT,0.9906,0.9909,0.9545,0.9722,432563898.5,421229497.98066,617109
1638316800000,2021-12-01 00:00:00,XRP/USDT,0.9989,1.0182,0.9800,0.9906,469236088.9,470595021.27337,676497
1638230400000,2021-11-30 00:00:00,XRP/USDT,0.9901,1.0301,0.9700,0.9989,768101941.1,767970890.30058,910393
1638144000000,2021-11-29 00:00:00,XRP/USDT,0.9686,1.0024,0.9632,0.9901,603875928.0,593090980.25458,760219
1638057600000,2021-11-28 00:00:00,XRP/USDT,0.9455,0.9693,0.8779,0.9686,731043457.0,675423539.48211,901392
1637971200000,2021-11-27 00:00:00,XRP/USDT,0.9392,0.9659,0.9338,0.9455,406773721.6,387093529.39964,554916
1637884800000,2021-11-26 00:00:00,XRP/USDT,1.0448,1.0479,0.8836,0.9392,1462883731.7,1405981669.98391,1439322
1637798400000,2021-11-25 00:00:00,XRP/USDT,1.0329,1.0663,1.0230,1.0447,531662841.5,555885598.43649,690271
1637712000000,2021-11-24 00:00:00,XRP/USDT,1.0671,1.0741,1.0050,1.0329,568220286.2,587155601.21032,712537
1637625600000,2021-11-23 00:00:00,XRP/USDT,1.0365,1.0725,1.0200,1.0670,599870007.4,628177968.12602,813102
1637539200000,2021-11-22 00:00:00,XRP/USDT,1.0582,1.0720,1.0260,1.0366,631253285.8,660152524.11496,898866
1637452800000,2021-11-21 00:00:00,XRP/USDT,1.0975,1.0988,1.0550,1.0581,398340231.5,428753999.66114,659415
1637366400000,2021-11-20 00:00:00,XRP/USDT,1.0903,1.1024,1.0600,1.0976,485487463.5,526934393.53340,694243
1637280000000,2021-11-19 00:00:00,XRP/USDT,1.0411,1.1034,1.0179,1.0903,762380871.2,810783563.49593,898712
1637193600000,2021-11-18 00:00:00,XRP/USDT,1.0959,1.1620,1.0145,1.0410,1370775805.8,1488908579.50853,1457936
1637107200000,2021-11-17 00:00:00,XRP/USDT,1.0881,1.1133,1.0584,1.0958,794273702.8,863040979.08126,951239
1637020800000,2021-11-16 00:00:00,XRP/USDT,1.1728,1.1729,1.0332,1.0881,1452970596.7,1607577704.09491,1467487
1636934400000,2021-11-15 00:00:00,XRP/USDT,1.1893,1.2214,1.1650,1.1729,631054962.1,755866668.43708,866892
1636848000000,2021-11-14 00:00:00,XRP/USDT,1.1899,1.2003,1.1680,1.1892,432597264.0,512416716.92534,698983
1636761600000,2021-11-13 00:00:00,XRP/USDT,1.1890,1.2046,1.1668,1.1899,501181067.4,595135774.67578,765476
1636675200000,2021-11-12 00:00:00,XRP/USDT,1.2151,1.2340,1.1545,1.1889,1016695627.6,1208308881.71609,1235405
1636588800000,2021-11-11 00:00:00,XRP/USDT,1.1902,1.2546,1.1764,1.2152,1128190958.2,1371448747.19700,1260174
1636502400000,2021-11-10 00:00:00,XRP/USDT,1.2578,1.3525,1.0944,1.1903,2233877998.1,2814351951.85783,2405489
1636416000000,2021-11-09 00:00:00,XRP/USDT,1.2832,1.2900,1.2229,1.2578,1101778108.4,1386737790.30909,1373774
1636329600000,2021-11-08 00:00:00,XRP/USDT,1.2215,1.2980,1.2205,1.2832,1340933285.4,1696881177.64971,1561269
1636243200000,2021-11-07 00:00:00,XRP/USDT,1.1517,1.2386,1.1458,1.2215,808446244.3,968867065.07608,1045287
1636156800000,2021-11-06 00:00:00,XRP/USDT,1.1591,1.1769,1.0950,1.1518,584288633.1,666857162.29078,821984
1636070400000,2021-11-05 00:00:00,XRP/USDT,1.2012,1.2022,1.1300,1.1591,651170697.5,760835635.27080,888318
1635984000000,2021-11-04 00:00:00,XRP/USDT,1.2114,1.2602,1.1623,1.2012,1173342410.9,1414997323.81566,1360411
1635897600000,2021-11-03 00:00:00,XRP/USDT,1.1361,1.2374,1.1270,1.2113,1918949199.5,2278485727.66353,2029823
1635811200000,2021-11-02 00:00:00,XRP/USDT,1.0927,1.1486,1.0864,1.1361,731230269.6,817944707.02936,962411
1635724800000,2021-11-01 00:00:00,XRP/USDT,1.1137,1.1337,1.0701,1.0927,677670855.7,742470851.70078,846421
1635638400000,2021-10-31 00:00:00,XRP/USDT,1.0853,1.1566,1.0686,1.1135,1070880986.7,1183521861.69498,1253249
1635552000000,2021-10-30 00:00:00,XRP/USDT,1.0834,1.1180,1.0611,1.0856,628368061.7,682801817.19187,865331
1635465600000,2021-10-29 00:00:00,XRP/USDT,1.0588,1.0918,1.0536,1.0833,654494024.7,701496381.55554,852512
1635379200000,2021-10-28 00:00:00,XRP/USDT,0.9955,1.0813,0.9811,1.0586,1334734444.5,1390091169.99473,1340094
1635292800000,2021-10-27 00:00:00,XRP/USDT,1.1084,1.1259,0.9310,0.9951,1835516022.9,1899732811.10079,1671645
1635206400000,2021-10-26 00:00:00,XRP/USDT,1.0958,1.1624,1.0900,1.1082,1132048689.7,1267025292.73430,1302952
1635120000000,2021-10-25 00:00:00,XRP/USDT,1.0830,1.1045,1.0790,1.0957,444948307.4,486786329.78396,706064
1635033600000,2021-10-24 00:00:00,XRP/USDT,1.0949,1.0976,1.0501,1.0830,541990420.0,585501827.28035,760069
1634947200000,2021-10-23 00:00:00,XRP/USDT,1.0896,1.1029,1.0770,1.0948,453708448.7,494973077.69932,680044
1634860800000,2021-10-22 00:00:00,XRP/USDT,1.0893,1.1300,1.0737,1.0895,826110651.1,908195847.38793,1035932
1634774400000,2021-10-21 00:00:00,XRP/USDT,1.1464,1.1662,1.0834,1.0894,1178418735.9,1329740848.08488,1279969
1634688000000,2021-10-20 00:00:00,XRP/USDT,1.0922,1.1544,1.0880,1.1464,824214508.3,926683482.71807,1010288
1634601600000,2021-10-19 00:00:00,XRP/USDT,1.0835,1.1018,1.0653,1.0923,516343386.1,561611322.51146,707181
1634515200000,2021-10-18 00:00:00,XRP/USDT,1.0947,1.1072,1.0652,1.0836,696271139.6,758047087.95948,913347
1634428800000,2021-10-17 00:00:00,XRP/USDT,1.1356,1.1419,1.0150,1.0947,905357372.6,992040888.31909,1041791
1634342400000,2021-10-16 00:00:00,XRP/USDT,1.1423,1.1887,1.1304,1.1356,792058514.7,912901013.93044,988092
1634256000000,2021-10-15 00:00:00,XRP/USDT,1.1346,1.1674,1.0887,1.1423,1120479597.2,1267368219.76413,1218052
1634169600000,2021-10-14 00:00:00,XRP/USDT,1.1285,1.1597,1.1174,1.1345,764073120.1,866685258.29537,921160
1634083200000,2021-10-13 00:00:00,XRP/USDT,1.1022,1.1397,1.0758,1.1284,938850072.0,1036943722.28597,1050606
1633996800000,2021-10-12 00:00:00,XRP/USDT,1.1367,1.1369,1.0630,1.1023,1171455394.9,1282772163.81378,1175475
1633910400000,2021-10-11 00:00:00,XRP/USDT,1.1359,1.1833,1.1010,1.1368,1010567408.8,1160702445.99110,1120583
1633824000000,2021-10-10 00:00:00,XRP/USDT,1.1619,1.2319,1.1261,1.1359,1752991756.8,2069381246.20569,1718056
1633737600000,2021-10-09 00:00:00,XRP/USDT,1.0642,1.2090,1.0570,1.1618,1649280012.1,1887176449.09338,1637578
1633651200000,2021-10-08 00:00:00,XRP/USDT,1.0687,1.0937,1.0531,1.0641,669159347.7,718085765.27510,801933
1633564800000,2021-10-07 00:00:00,XRP/USDT,1.0773,1.0958,1.0434,1.0686,910164591.9,976193315.55776,983482
1633478400000,2021-10-06 00:00:00,XRP/USDT,1.0849,1.1096,1.0164,1.0773,1127575572.1,1204193251.09311,1211537
1633392000000,2021-10-05 00:00:00,XRP/USDT,1.0435,1.0895,1.0382,1.0848,991675254.9,1054338941.49977,1047576
1633305600000,2021-10-04 00:00:00,XRP/USDT,1.0558,1.0604,1.0055,1.0435,980599974.9,1016045489.23863,1031632
1633219200000,2021-10-03 00:00:00,XRP/USDT,1.0362,1.0888,1.0203,1.0558,929477770.8,983916890.18253,1056275
1633132800000,2021-10-02 00:00:00,XRP/USDT,1.0422,1.0728,1.0074,1.0362,875247098.4,907028089.37832,938955
1633046400000,2021-10-01 00:00:00,XRP/USDT,0.9532,1.0689,0.9436,1.0421,1430025430.6,1447334192.43473,1276405
1632960000000,2021-09-30 00:00:00,XRP/USDT,0.9258,0.9634,0.9211,0.9531,723327747.6,683031618.15718,852786
1632873600000,2021-09-29 00:00:00,XRP/USDT,0.8925,0.9928,0.8855,0.9261,1313470970.5,1234863067.07140,1215002
1632787200000,2021-09-28 00:00:00,XRP/USDT,0.9208,0.9433,0.8900,0.8924,695529377.5,641087483.56389,834525
1632700800000,2021-09-27 00:00:00,XRP/USDT,0.9434,0.9814,0.9190,0.9208,777450962.9,740814546.72691,856808
1632614400000,2021-09-26 00:00:00,XRP/USDT,0.9396,0.9567,0.8909,0.9433,838471450.6,778675945.09602,951710
1632528000000,2021-09-25 00:00:00,XRP/USDT,0.9439,0.9574,0.9161,0.9398,803579935.6,754995028.58899,923070
1632441600000,2021-09-24 00:00:00,XRP/USDT,1.0014,1.0027,0.8849,0.9439,1464844211.3,1373273481.07855,1297072
1632355200000,2021-09-23 00:00:00,XRP/USDT,1.0030,1.0171,0.9674,1.0015,983353999.1,975985513.80501,998446
1632268800000,2021-09-22 00:00:00,XRP/USDT,0.8741,1.0090,0.8679,1.0031,1566743228.4,1482173427.37600,1555068
1632182400000,2021-09-21 00:00:00,XRP/USDT,0.9217,0.9590,0.8579,0.8738,1756541477.0,1606060627.71235,1791566
1632096000000,2021-09-20 00:00:00,XRP/USDT,1.0482,1.0498,0.8700,0.9216,2398417272.6,2271098709.44354,2164807
1632009600000,2021-09-19 00:00:00,XRP/USDT,1.0759,1.0846,1.0370,1.0483,624612100.7,665298131.53120,922848
1631923200000,2021-09-18 00:00:00,XRP/USDT,1.0672,1.0954,1.0572,1.0756,547142465.4,590992658.32526,850096
1631836800000,2021-09-17 00:00:00,XRP/USDT,1.0908,1.1027,1.0511,1.0672,770260058.4,827758204.83244,1042125
1631750400000,2021-09-16 00:00:00,XRP/USDT,1.1216,1.1312,1.0666,1.0908,908667576.0,1002385728.75968,1099978
1631664000000,2021-09-15 00:00:00,XRP/USDT,1.0965,1.1308,1.0782,1.1216,754055539.4,830782470.55367,997010
1631577600000,2021-09-14 00:00:00,XRP/USDT,1.0652,1.0983,1.0563,1.0965,780395330.6,839991976.48689,1085314
1631491200000,2021-09-13 00:00:00,XRP/USDT,1.1194,1.1274,1.0238,1.0651,1397941535.5,1486973115.90464,1531155
1631404800000,2021-09-12 00:00:00,XRP/USDT,1.0795,1.1285,1.0577,1.1191,892124217.6,977523024.54862,1189178
1631318400000,2021-09-11 00:00:00,XRP/USDT,1.0556,1.1135,1.0508,1.0795,987981750.2,1070051752.35642,1284188
1631232000000,2021-09-10 00:00:00,XRP/USDT,1.0877,1.2459,1.0294,1.0556,2778213376.2,3110888444.55554,2544935
1631145600000,2021-09-09 00:00:00,XRP/USDT,1.1001,1.1387,1.0700,1.0878,1553041248.8,1718690818.14827,1684468
1631059200000,2021-09-08 00:00:00,XRP/USDT,1.1293,1.1488,1.0138,1.1002,2477290525.7,2700749102.93521,2302303
1630972800000,2021-09-07 00:00:00,XRP/USDT,1.3906,1.3937,0.8969,1.1292,4206131473.4,4979915261.73181,3467592
1630886400000,2021-09-06 00:00:00,XRP/USDT,1.3090,1.4180,1.3080,1.3906,2384689894.2,3250149954.29190,2256900
1630800000000,2021-09-05 00:00:00,XRP/USDT,1.2556,1.3140,1.2370,1.3090,1045144591.4,1332971254.16551,1300334
1630713600000,2021-09-04 00:00:00,XRP/USDT,1.2921,1.2990,1.2364,1.2556,1080393045.7,1371313682.32133,1309544
1630627200000,2021-09-03 00:00:00,XRP/USDT,1.2542,1.3266,1.2200,1.2921,1773255609.6,2273270472.30084,1856849
1630540800000,2021-09-02 00:00:00,XRP/USDT,1.2370,1.2981,1.2230,1.2542,1711752690.9,2159671561.90236,1762473
1630454400000,2021-09-01 00:00:00,XRP/USDT,1.1872,1.2394,1.1583,1.2370,1601162715.9,1920296897.86509,1702909
1630368000000,2021-08-31 00:00:00,XRP/USDT,1.1010,1.2443,1.0913,1.1872,2100929635.2,2451702644.76138,2067784
1630281600000,2021-08-30 00:00:00,XRP/USDT,1.1422,1.1507,1.0949,1.1010,1038916883.0,1172807132.93353,1214907
1630195200000,2021-08-29 00:00:00,XRP/USDT,1.1472,1.1695,1.1121,1.1423,1103872394.3,1262239646.45416,1268235
1630108800000,2021-08-28 00:00:00,XRP/USDT,1.1927,1.1997,1.1335,1.1471,999620772.4,1159674330.95437,1171936
1630022400000,2021-08-27 00:00:00,XRP/USDT,1.0725,1.1940,1.0496,1.1925,1800717916.1,2009073686.50204,1649333
1629936000000,2021-08-26 00:00:00,XRP/USDT,1.1747,1.1876,1.0630,1.0724,1930039443.1,2148636443.36759,1752591
1629849600000,2021-08-25 00:00:00,XRP/USDT,1.1358,1.1786,1.1070,1.1749,1588520494.2,1829358169.22113,1527240
1629763200000,2021-08-24 00:00:00,XRP/USDT,1.2465,1.2671,1.1200,1.1358,1927440911.2,2307335694.41913,1762267
1629676800000,2021-08-23 00:00:00,XRP/USDT,1.2266,1.3066,1.1985,1.2465,2020466111.7,2538562416.35634,1902749
1629590400000,2021-08-22 00:00:00,XRP/USDT,1.2170,1.2579,1.1759,1.2266,1273800960.1,1554661309.10913,1331159
1629504000000,2021-08-21 00:00:00,XRP/USDT,1.2640,1.2848,1.2033,1.2172,1475095353.5,1835777957.11478,1498088
1629417600000,2021-08-20 00:00:00,XRP/USDT,1.2357,1.2904,1.2007,1.2640,1989126590.5,2480017241.60668,1866200
1629331200000,2021-08-19 00:00:00,XRP/USDT,1.1439,1.2367,1.0900,1.2357,2427378303.5,2794552476.42953,2225673
1629244800000,2021-08-18 00:00:00,XRP/USDT,1.0982,1.1969,1.0501,1.1439,3155606674.3,3534405188.43171,2598520
1629158400000,2021-08-17 00:00:00,XRP/USDT,1.1861,1.2249,1.0842,1.0984,2980122463.0,3491217416.98107,2550517
1629072000000,2021-08-16 00:00:00,XRP/USDT,1.2850,1.3323,1.1383,1.1861,2839780342.6,3533162677.29747,2457540
1628985600000,2021-08-15 00:00:00,XRP/USDT,1.2805,1.3500,1.2260,1.2850,3904875908.2,5025597919.53484,3279627
1628899200000,2021-08-14 00:00:00,XRP/USDT,1.0909,1.3120,1.0710,1.2805,4804108854.3,5684716431.95037,3862729
1628812800000,2021-08-13 00:00:00,XRP/USDT,0.9667,1.0982,0.9508,1.0909,2547206179.0,2613832168.08440,2108853
1628726400000,2021-08-12 00:00:00,XRP/USDT,1.0119,1.0470,0.9222,0.9667,3559945935.8,3501118531.00100,2706626
1628640000000,2021-08-11 00:00:00,XRP/USDT,0.8520,1.0928,0.8490,1.0120,3660955252.3,3518973498.85721,2807584
1628553600000,2021-08-10 00:00:00,XRP/USDT,0.8177,0.8632,0.8002,0.8519,1555877798.8,1291916979.72381,1340041
1628467200000,2021-08-09 00:00:00,XRP/USDT,0.7796,0.8291,0.7601,0.8178,1483273615.3,1193187868.64535,1290901
1628380800000,2021-08-08 00:00:00,XRP/USDT,0.8169,0.8427,0.7720,0.7796,1684108500.8,1355575323.72656,1384986
1628294400000,2021-08-07 00:00:00,XRP/USDT,0.7475,0.8200,0.7412,0.8170,1887630795.4,1486769109.24445,1449187
1628208000000,2021-08-06 00:00:00,XRP/USDT,0.7335,0.7538,0.7225,0.7475,935722151.5,690675721.35534,889072
1628121600000,2021-08-05 00:00:00,XRP/USDT,0.7315,0.7395,0.7007,0.7335,1054688971.6,761330494.04994,947508
1628035200000,2021-08-04 00:00:00,XRP/USDT,0.7138,0.7399,0.6946,0.7314,979758765.7,703831999.00672,927218
1627948800000,2021-08-03 00:00:00,XRP/USDT,0.7382,0.7450,0.7006,0.7138,1208903247.8,866784633.34770,1048178
1627862400000,2021-08-02 00:00:00,XRP/USDT,0.7241,0.7739,0.7149,0.7381,1340924703.7,998600916.41183,1098953
1627776000000,2021-08-01 00:00:00,XRP/USDT,0.7465,0.7783,0.7016,0.7242,1568200623.3,1185044710.37580,1258774
1627689600000,2021-07-31 00:00:00,XRP/USDT,0.7520,0.7595,0.7360,0.7464,1103131649.2,825914492.03729,989003
1627603200000,2021-07-30 00:00:00,XRP/USDT,0.7491,0.7697,0.7117,0.7520,2082904468.4,1542158657.71690,1537402
1627516800000,2021-07-29 00:00:00,XRP/USDT,0.7322,0.7666,0.6971,0.7492,1966972078.0,1411844354.92640,1430932
1627430400000,2021-07-28 00:00:00,XRP/USDT,0.6448,0.7549,0.6305,0.7320,4356431300.0,3105887760.45494,2965249
1627344000000,2021-07-27 00:00:00,XRP/USDT,0.6233,0.6527,0.6120,0.6448,1228547823.0,778307997.50638,1088261
1627257600000,2021-07-26 00:00:00,XRP/USDT,0.6063,0.6792,0.6043,0.6233,1906668973.4,1237403683.56718,1509615
1627171200000,2021-07-25 00:00:00,XRP/USDT,0.6082,0.6119,0.5905,0.6064,650623529.8,390807199.04439,779932
1627084800000,2021-07-24 00:00:00,XRP/USDT,0.6092,0.6204,0.5995,0.6082,770284442.6,468267465.17458,840408
1626998400000,2021-07-23 00:00:00,XRP/USDT,0.5921,0.6100,0.5751,0.6092,931417526.8,552494710.17361,981236
1626912000000,2021-07-22 00:00:00,XRP/USDT,0.5713,0.6030,0.5606,0.5921,1163215158.8,675429177.25500,1071374
1626825600000,2021-07-21 00:00:00,XRP/USDT,0.5282,0.5840,0.5187,0.5712,1421960896.6,790463640.95995,1238704
1626739200000,2021-07-20 00:00:00,XRP/USDT,0.5570,0.5698,0.5151,0.5283,1410066745.8,749821438.56526,1153909
1626652800000,2021-07-19 00:00:00,XRP/USDT,0.5865,0.5888,0.5525,0.5569,987835050.5,561189315.27434,1013076
1626566400000,2021-07-18 00:00:00,XRP/USDT,0.5820,0.6016,0.5702,0.5866,788922255.4,463093565.08311,922811
1626480000000,2021-07-17 00:00:00,XRP/USDT,0.5894,0.5975,0.5566,0.5819,967686339.2,562889284.61522,1006617
1626393600000,2021-07-16 00:00:00,XRP/USDT,0.5978,0.6195,0.5869,0.5894,1151717109.1,690712601.46160,1098764
1626307200000,2021-07-15 00:00:00,XRP/USDT,0.6197,0.6272,0.5870,0.5978,1084884286.4,656741006.13336,1052756
1626220800000,2021-07-14 00:00:00,XRP/USDT,0.6191,0.6250,0.5845,0.6197,1302095139.1,791393694.30244,1179536
1626134400000,2021-07-13 00:00:00,XRP/USDT,0.6284,0.6437,0.6081,0.6192,1165375632.8,728029926.13450,1057012
1626048000000,2021-07-12 00:00:00,XRP/USDT,0.6363,0.6571,0.6168,0.6285,1155672975.1,736287204.09188,1133282
1625961600000,2021-07-11 00:00:00,XRP/USDT,0.6247,0.6449,0.6166,0.6363,717737968.8,451856874.13233,887618
1625875200000,2021-07-10 00:00:00,XRP/USDT,0.6366,0.6490,0.6115,0.6247,852225921.3,533697080.05162,992770
1625788800000,2021-07-09 00:00:00,XRP/USDT,0.6215,0.6453,0.5911,0.6367,1266726151.6,786174493.59521,1235404
1625702400000,2021-07-08 00:00:00,XRP/USDT,0.6515,0.6539,0.6107,0.6216,1199604843.2,751888628.42072,1196881
1625616000000,2021-07-07 00:00:00,XRP/USDT,0.6646,0.6739,0.6490,0.6516,868221424.6,577816747.01132,966379
1625529600000,2021-07-06 00:00:00,XRP/USDT,0.6522,0.6797,0.6506,0.6647,1054646447.1,701120898.62968,1074419
1625443200000,2021-07-05 00:00:00,XRP/USDT,0.6958,0.6965,0.6436,0.6523,1267193291.7,845281699.74843,1101209
1625356800000,2021-07-04 00:00:00,XRP/USDT,0.6729,0.7089,0.6652,0.6958,1049201792.1,724370975.10499,948207
1625270400000,2021-07-03 00:00:00,XRP/USDT,0.6555,0.6849,0.6425,0.6728,1048339636.7,699883768.96360,1067423
