https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1608681600000,2020-12-23 00:00:00,LINK/USDT,12.788,12.870,8.022,10.972,47463792.21,525458416.23852,849808
1608595200000,2020-12-22 00:00:00,LINK/USDT,12.314,12.848,11.809,12.788,18929126.96,234496627.04343,446952
1608508800000,2020-12-21 00:00:00,LINK/USDT,13.064,13.287,12.082,12.317,19505156.54,245930947.10162,470620
1608422400000,2020-12-20 00:00:00,LINK/USDT,13.487,13.819,12.650,13.064,17512162.52,234414827.29702,440839
1608336000000,2020-12-19 00:00:00,LINK/USDT,13.518,14.007,13.311,13.486,14656408.42,200918928.63879,388281
1608249600000,2020-12-18 00:00:00,LINK/USDT,13.457,14.038,13.187,13.517,18652767.65,253462640.72554,433081
1608163200000,2020-12-17 00:00:00,LINK/USDT,13.497,14.547,13.100,13.457,37795134.70,521995882.62191,724457
1608076800000,2020-12-16 00:00:00,LINK/USDT,12.693,13.519,12.313,13.498,19839160.10,257172122.37273,455176
1607990400000,2020-12-15 00:00:00,LINK/USDT,12.858,13.034,12.470,12.692,10675359.81,135752825.50330,315862
1607904000000,2020-12-14 00:00:00,LINK/USDT,12.942,12.991,12.322,12.858,15682282.10,199102342.35456,373200
1607817600000,2020-12-13 00:00:00,LINK/USDT,12.229,13.277,12.026,12.941,17512226.03,222089987.44145,391836
1607731200000,2020-12-12 00:00:00,LINK/USDT,11.645,12.358,11.603,12.228,12897473.52,155710520.39639,314832
1607644800000,2020-12-11 00:00:00,LINK/USDT,11.916,11.994,11.423,11.644,16134782.51,188359369.51869,383570
1607558400000,2020-12-10 00:00:00,LINK/USDT,12.616,12.671,11.855,11.916,11104064.24,135172731.88159,309094
1607472000000,2020-12-09 00:00:00,LINK/USDT,12.140,12.832,11.568,12.617,21962464.29,265664201.61395,449801
1607385600000,2020-12-08 00:00:00,LINK/USDT,13.083,13.207,11.994,12.135,15423214.84,194576791.76519,358166
1607299200000,2020-12-07 00:00:00,LINK/USDT,13.520,13.574,12.880,13.082,10074465.96,132780471.69889,297662
1607212800000,2020-12-06 00:00:00,LINK/USDT,13.177,13.550,12.771,13.519,13001058.02,171669252.23160,350526
1607126400000,2020-12-05 00:00:00,LINK/USDT,12.685,13.357,12.530,13.177,13746693.91,180176178.76984,347552
1607040000000,2020-12-04 00:00:00,LINK/USDT,13.986,14.053,12.500,12.689,17842591.82,238093705.78647,459411
1606953600000,2020-12-03 00:00:00,LINK/USDT,13.995,14.244,13.668,13.985,15606882.53,217699123.09456,374233
1606867200000,2020-12-02 00:00:00,LINK/USDT,13.359,14.171,13.055,13.995,19765625.25,269980972.74531,476922
1606780800000,2020-12-01 00:00:00,LINK/USDT,14.287,14.885,13.061,13.358,36355839.36,507873715.10116,722220
1606694400000,2020-11-30 00:00:00,LINK/USDT,13.396,14.467,13.394,14.284,30242914.80,424415637.61703,634611
1606608000000,2020-11-29 00:00:00,LINK/USDT,13.087,13.488,12.848,13.395,18889787.00,248401368.13867,389124
1606521600000,2020-11-28 00:00:00,LINK/USDT,12.511,13.433,12.360,13.090,20781408.66,268787716.60342,444356
1606435200000,2020-11-27 00:00:00,LINK/USDT,12.600,12.947,11.952,12.510,27988751.21,346838032.21467,541134
1606348800000,2020-11-26 00:00:00,LINK/USDT,14.226,14.484,11.140,12.600,74641921.48,930542220.50034,1261493
1606262400000,2020-11-25 00:00:00,LINK/USDT,15.693,15.918,13.795,14.226,30426675.60,458435433.26769,624837
1606176000000,2020-11-24 00:00:00,LINK/USDT,15.278,16.413,14.960,15.694,49938508.96,783728039.87694,894028
1606089600000,2020-11-23 00:00:00,LINK/USDT,14.526,15.448,14.279,15.279,35992453.25,537546452.23769,693509
1606003200000,2020-11-22 00:00:00,LINK/USDT,15.480,15.750,13.800,14.528,42454919.12,626153174.45134,796032
1605916800000,2020-11-21 00:00:00,LINK/USDT,14.106,15.560,13.680,15.477,44234287.94,650162688.43394,859083
1605830400000,2020-11-20 00:00:00,LINK/USDT,13.620,14.517,13.471,14.106,32701563.92,460033192.84290,646525
1605744000000,2020-11-19 00:00:00,LINK/USDT,13.575,14.030,13.017,13.620,30165360.11,408898756.42515,634768
1605657600000,2020-11-18 00:00:00,LINK/USDT,13.426,14.394,12.510,13.573,54462879.99,736994885.49732,1092430
1605571200000,2020-11-17 00:00:00,LINK/USDT,12.629,13.473,12.556,13.427,32835123.79,424754078.01213,636619
1605484800000,2020-11-16 00:00:00,LINK/USDT,12.123,12.825,11.991,12.628,21690526.14,270576705.82217,472749
1605398400000,2020-11-15 00:00:00,LINK/USDT,12.566,12.662,11.815,12.121,18833935.23,231636436.01556,439927
1605312000000,2020-11-14 00:00:00,LINK/USDT,12.867,12.938,12.316,12.565,16818505.51,211433983.39170,396292
1605225600000,2020-11-13 00:00:00,LINK/USDT,12.405,13.012,12.299,12.867,26716326.22,340341625.35843,568608
1605139200000,2020-11-12 00:00:00,LINK/USDT,12.758,13.097,12.262,12.405,27372203.02,345194503.85052,597567
1605052800000,2020-11-11 00:00:00,LINK/USDT,13.017,13.438,12.745,12.757,30859101.61,404813043.53326,620440
1604966400000,2020-11-10 00:00:00,LINK/USDT,12.508,13.300,12.306,13.018,40236421.05,518040973.22080,766478
1604880000000,2020-11-09 00:00:00,LINK/USDT,12.710,13.013,12.044,12.508,42897592.85,535754956.92930,782082
1604793600000,2020-11-08 00:00:00,LINK/USDT,11.765,13.100,11.475,12.710,35995976.30,446208039.23910,756299
1604707200000,2020-11-07 00:00:00,LINK/USDT,12.172,13.741,11.450,11.766,77770982.99,982440969.19054,1340157
1604620800000,2020-11-06 00:00:00,LINK/USDT,10.971,12.294,10.916,12.171,37423777.89,434937297.38115,807264
1604534400000,2020-11-05 00:00:00,LINK/USDT,10.469,11.271,10.077,10.971,36879942.16,394126747.60275,754447
1604448000000,2020-11-04 00:00:00,LINK/USDT,10.392,10.666,9.741,10.469,33576738.10,343767834.96756,635947
1604361600000,2020-11-03 00:00:00,LINK/USDT,10.779,10.782,9.953,10.394,31587442.06,327641257.90944,702003
1604275200000,2020-11-02 00:00:00,LINK/USDT,11.569,11.690,10.707,10.779,27027561.19,301205480.12751,689155
1604188800000,2020-11-01 00:00:00,LINK/USDT,11.222,11.590,11.015,11.570,14207461.00,159947084.30637,452768
1604102400000,2020-10-31 00:00:00,LINK/USDT,11.092,11.396,10.906,11.222,17396073.25,194621895.96462,447970
1604016000000,2020-10-30 00:00:00,LINK/USDT,11.269,11.476,10.750,11.091,26922783.10,297549131.77877,671485
1603929600000,2020-10-29 00:00:00,LINK/USDT,11.433,11.803,11.068,11.269,25675225.34,293888210.55824,574992
1603843200000,2020-10-28 00:00:00,LINK/USDT,11.911,12.158,11.140,11.434,27746823.80,321477621.61799,577446
1603756800000,2020-10-27 00:00:00,LINK/USDT,11.701,12.465,11.487,11.912,28666562.26,344094685.88434,556475
1603670400000,2020-10-26 00:00:00,LINK/USDT,12.146,12.450,11.256,11.701,31578187.37,374681738.48177,636815
1603584000000,2020-10-25 00:00:00,LINK/USDT,12.692,12.850,11.900,12.148,23604517.94,291567532.92622,525188
1603497600000,2020-10-24 00:00:00,LINK/USDT,12.153,12.950,11.979,12.691,28357758.30,355841410.24310,592585
1603411200000,2020-10-23 00:00:00,LINK/USDT,11.949,12.274,11.580,12.156,32217748.85,385726539.72798,677810
1603324800000,2020-10-22 00:00:00,LINK/USDT,10.781,12.426,10.711,11.948,38880465.04,453657123.29678,794655
1603238400000,2020-10-21 00:00:00,LINK/USDT,9.852,11.140,9.781,10.780,33429384.18,355166006.49895,691971
1603152000000,2020-10-20 00:00:00,LINK/USDT,10.920,10.937,9.756,9.852,27648638.38,286919579.40080,577765
1603065600000,2020-10-19 00:00:00,LINK/USDT,10.935,11.227,10.651,10.920,20335335.94,221479698.33479,428268
1602979200000,2020-10-18 00:00:00,LINK/USDT,10.616,10.980,10.588,10.936,12611068.83,136353762.96860,304799
1602892800000,2020-10-17 00:00:00,LINK/USDT,10.580,10.710,10.410,10.616,12613371.43,133205853.02558,296406
1602806400000,2020-10-16 00:00:00,LINK/USDT,10.752,10.890,10.261,10.580,22661944.59,239827437.65411,448181
1602720000000,2020-10-15 00:00:00,LINK/USDT,10.887,10.933,10.470,10.752,26314780.71,281457408.58553,573076
1602633600000,2020-10-14 00:00:00,LINK/USDT,10.998,11.332,10.611,10.888,27901241.39,306843301.49983,627957
1602547200000,2020-10-13 00:00:00,LINK/USDT,11.418,11.573,10.516,10.998,32870784.80,367112875.41911,694050
1602460800000,2020-10-12 00:00:00,LINK/USDT,10.833,11.793,10.670,11.418,40756788.84,457354426.12907,798534
1602374400000,2020-10-11 00:00:00,LINK/USDT,10.513,11.026,10.147,10.834,27341343.75,290371991.78146,526279
1602288000000,2020-10-10 00:00:00,LINK/USDT,10.386,10.920,10.360,10.514,28957533.13,307325871.13019,508173
1602201600000,2020-10-09 00:00:00,LINK/USDT,9.547,10.510,9.356,10.386,33083861.61,331950526.32439,585393
1602115200000,2020-10-08 00:00:00,LINK/USDT,8.964,9.676,8.422,9.544,29266373.29,265513572.94482,541231
1602028800000,2020-10-07 00:00:00,LINK/USDT,8.767,9.013,8.377,8.963,23601163.19,206667553.52220,410602
1601942400000,2020-10-06 00:00:00,LINK/USDT,9.605,9.652,8.550,8.765,24695613.36,225186056.56689,455171
1601856000000,2020-10-05 00:00:00,LINK/USDT,9.379,9.731,9.256,9.605,18648729.91,176970358.39661,348495
1601769600000,2020-10-04 00:00:00,LINK/USDT,9.260,9.450,9.102,9.383,14406808.83,133425427.97771,299257
1601683200000,2020-10-03 00:00:00,LINK/USDT,9.202,9.533,9.088,9.260,16553541.83,153210014.79258,357789
1601596800000,2020-10-02 00:00:00,LINK/USDT,9.631,9.840,8.794,9.202,36069781.61,331599805.75719,633176
1601510400000,2020-10-01 00:00:00,LINK/USDT,9.859,10.410,9.270,9.632,30126992.37,297220038.20778,561569
1601424000000,2020-09-30 00:00:00,LINK/USDT,10.130,10.237,9.563,9.859,21520365.32,211660527.91498,523029
1601337600000,2020-09-29 00:00:00,LINK/USDT,10.279,10.382,9.430,10.129,32843995.82,326180204.84810,734146
1601251200000,2020-09-28 00:00:00,LINK/USDT,10.789,11.070,10.135,10.278,24536583.92,260699012.19871,659372
1601164800000,2020-09-27 00:00:00,LINK/USDT,10.306,10.985,9.880,10.788,29923709.78,312074347.82624,626935
1601078400000,2020-09-26 00:00:00,LINK/USDT,10.714,11.094,9.964,10.306,34529204.51,361531028.11769,828171
1600992000000,2020-09-25 00:00:00,LINK/USDT,9.867,11.184,9.363,10.714,53364822.59,541959105.31790,1012008
1600905600000,2020-09-24 00:00:00,LINK/USDT,7.642,10.400,7.464,9.865,69839000.30,634629354.87876,1190135
1600819200000,2020-09-23 00:00:00,LINK/USDT,8.732,8.791,7.309,7.640,44512055.74,358855571.73807,741001
1600732800000,2020-09-22 00:00:00,LINK/USDT,8.708,9.073,8.520,8.733,23028768.90,203038681.35521,459598
1600646400000,2020-09-21 00:00:00,LINK/USDT,9.736,9.929,8.451,8.706,42532350.62,380538426.74774,797412
1600560000000,2020-09-20 00:00:00,LINK/USDT,10.124,10.630,9.454,9.740,18592209.46,188005816.34371,463842
1600473600000,2020-09-19 00:00:00,LINK/USDT,10.093,10.501,9.877,10.124,13045683.23,132966436.23810,332354
1600387200000,2020-09-18 00:00:00,LINK/USDT,11.016,11.139,9.782,10.094,18302072.80,192885647.96994,431138
1600300800000,2020-09-17 00:00:00,LINK/USDT,10.736,11.680,10.495,11.016,24904266.69,271875511.77729,575337
1600214400000,2020-09-16 00:00:00,LINK/USDT,10.921,11.280,10.475,10.735,22958478.09,249779775.86609,505740
1600128000000,2020-09-15 00:00:00,LINK/USDT,12.136,12.249,10.728,10.921,22823211.87,265296796.92636,520995
1600041600000,2020-09-14 00:00:00,LINK/USDT,12.068,12.398,11.630,12.137,18472733.96,222133728.00487,442779
1599955200000,2020-09-13 00:00:00,LINK/USDT,12.722,13.238,11.738,12.064,23674965.73,294828461.25179,514204
1599868800000,2020-09-12 00:00:00,LINK/USDT,12.440,12.750,12.089,12.729,13818410.00,171699735.53940,347382
1599782400000,2020-09-11 00:00:00,LINK/USDT,12.501,12.695,12.015,12.435,17891482.36,221621314.17467,440686
1599696000000,2020-09-10 00:00:00,LINK/USDT,12.344,13.281,12.110,12.506,26198088.59,334444749.17371,594250
1599609600000,2020-09-09 00:00:00,LINK/USDT,11.738,12.667,11.433,12.343,21959891.07,266818562.01322,513798
1599523200000,2020-09-08 00:00:00,LINK/USDT,12.462,12.735,11.026,11.737,32937123.03,391385714.15537,724626
1599436800000,2020-09-07 00:00:00,LINK/USDT,12.802,13.175,11.158,12.462,46024604.81,561506737.37428,957326
1599350400000,2020-09-06 00:00:00,LINK/USDT,10.600,13.250,9.700,12.800,47258475.60,549024555.62496,901466
1599264000000,2020-09-05 00:00:00,LINK/USDT,12.377,12.773,8.955,10.600,60737926.72,664966784.94409,1117865
1599177600000,2020-09-04 00:00:00,LINK/USDT,11.857,12.923,10.981,12.372,48990137.85,593570797.21324,1059064
1599091200000,2020-09-03 00:00:00,LINK/USDT,14.803,15.000,10.900,11.861,44366671.89,595711675.55382,1020298
1599004800000,2020-09-02 00:00:00,LINK/USDT,16.052,16.397,13.920,14.799,26495212.37,399499136.20113,685335
1598918400000,2020-09-01 00:00:00,LINK/USDT,15.585,16.525,15.066,16.058,22436022.19,358468557.04806,580292
1598832000000,2020-08-31 00:00:00,LINK/USDT,16.500,16.968,15.505,15.586,22823001.45,374020634.64139,576612
1598745600000,2020-08-30 00:00:00,LINK/USDT,16.371,17.798,16.361,16.498,28119135.61,480977765.00305,617727
1598659200000,2020-08-29 00:00:00,LINK/USDT,15.135,17.059,14.982,16.367,27169740.23,439937752.13566,652501
1598572800000,2020-08-28 00:00:00,LINK/USDT,14.531,15.521,14.247,15.135,16290629.90,243756025.85573,489559
1598486400000,2020-08-27 00:00:00,LINK/USDT,15.225,15.560,13.988,14.531,28233193.18,418804256.76398,747195
1598400000000,2020-08-26 00:00:00,LINK/USDT,14.124,15.690,14.065,15.228,28368424.11,420368628.10527,610517
1598313600000,2020-08-25 00:00:00,LINK/USDT,15.165,15.400,13.455,14.131,32835548.57,475430681.36352,729223
1598227200000,2020-08-24 00:00:00,LINK/USDT,15.174,15.899,14.700,15.165,20815127.36,318448130.65435,472415
1598140800000,2020-08-23 00:00:00,LINK/USDT,15.817,16.017,14.666,15.172,24963800.28,379258105.14372,526411
1598054400000,2020-08-22 00:00:00,LINK/USDT,13.853,16.347,13.667,15.823,40220876.20,608142781.88319,808865
1597968000000,2020-08-21 00:00:00,LINK/USDT,16.090,16.192,12.897,13.850,58818372.55,850071864.32495,1061012
1597881600000,2020-08-20 00:00:00,LINK/USDT,16.217,16.820,15.727,16.091,26172496.37,427367319.53606,581159
1597795200000,2020-08-19 00:00:00,LINK/USDT,16.202,17.274,14.866,16.209,49298553.33,800458299.36899,882445
1597708800000,2020-08-18 00:00:00,LINK/USDT,16.812,17.698,14.650,16.202,62666686.24,1028000677.40252,1150525
1597622400000,2020-08-17 00:00:00,LINK/USDT,18.847,19.800,15.620,16.812,37262381.78,689675677.49082,625071
1597536000000,2020-08-16 00:00:00,LINK/USDT,19.228,20.296,18.508,18.848,32510418.45,624739814.95422,661897
1597449600000,2020-08-15 00:00:00,LINK/USDT,16.966,19.968,16.564,19.228,48896679.82,901061991.70589,980122
1597363200000,2020-08-14 00:00:00,LINK/USDT,17.193,17.646,16.300,16.965,32979168.81,558857160.32682,686969
1597276800000,2020-08-13 00:00:00,LINK/USDT,16.468,18.385,15.800,17.196,76351620.31,1299749574.47555,1544064
1597190400000,2020-08-12 00:00:00,LINK/USDT,13.005,16.830,12.600,16.463,59153442.58,875642800.66712,1040500
1597104000000,2020-08-11 00:00:00,LINK/USDT,13.494,13.555,12.092,13.013,38342035.66,492358093.70917,807824
1597017600000,2020-08-10 00:00:00,LINK/USDT,13.809,14.400,12.356,13.493,38424580.89,516141757.86439,918013
1596931200000,2020-08-09 00:00:00,LINK/USDT,12.717,14.480,12.000,13.805,63537773.20,846592211.32793,1310788
1596844800000,2020-08-08 00:00:00,LINK/USDT,10.123,14.700,9.920,12.713,64489589.89,768417411.55339,1094765
1596758400000,2020-08-07 00:00:00,LINK/USDT,10.220,10.240,8.984,10.116,30373774.10,298767050.38609,416431
1596672000000,2020-08-06 00:00:00,LINK/USDT,9.516,10.290,9.427,10.217,23518847.72,229060970.42350,341568
1596585600000,2020-08-05 00:00:00,LINK/USDT,9.839,9.845,9.300,9.516,22406955.08,213937583.91518,348601
1596499200000,2020-08-04 00:00:00,LINK/USDT,9.234,9.930,9.058,9.839,45267886.95,428647590.45830,678548
1596412800000,2020-08-03 00:00:00,LINK/USDT,8.277,9.268,8.132,9.234,33847377.57,290499588.07154,625614
1596326400000,2020-08-02 00:00:00,LINK/USDT,8.319,8.800,6.609,8.276,56743927.93,467000267.69236,1054375
1596240000000,2020-08-01 00:00:00,LINK/USDT,7.793,8.481,7.623,8.320,21918189.47,174303619.49824,420454
1596153600000,2020-07-31 00:00:00,LINK/USDT,7.402,7.847,7.402,7.793,21185421.92,162444991.24451,415978
1596067200000,2020-07-30 00:00:00,LINK/USDT,7.084,7.570,7.016,7.405,19724654.06,144349408.84139,365840
1595980800000,2020-07-29 00:00:00,LINK/USDT,7.235,7.465,6.979,7.083,18090614.31,130331812.22714,357904
1595894400000,2020-07-28 00:00:00,LINK/USDT,7.092,7.422,6.902,7.232,20335821.96,145428785.48309,451138
1595808000000,2020-07-27 00:00:00,LINK/USDT,7.499,7.499,6.444,7.091,43502286.05,304151838.63097,741258
1595721600000,2020-07-26 00:00:00,LINK/USDT,7.680,7.950,7.064,7.499,28180679.46,212588207.62945,465104
1595635200000,2020-07-25 00:00:00,LINK/USDT,7.425,7.798,7.368,7.678,18163061.68,138616272.12742,387665
1595548800000,2020-07-24 00:00:00,LINK/USDT,7.891,7.915,7.381,7.425,23622137.29,180310889.44335,446198
1595462400000,2020-07-23 00:00:00,LINK/USDT,7.479,8.080,7.406,7.887,34014746.18,266473548.28758,502694
1595376000000,2020-07-22 00:00:00,LINK/USDT,7.309,7.620,7.084,7.479,31441097.61,231945341.23821,564758
1595289600000,2020-07-21 00:00:00,LINK/USDT,7.238,7.676,6.900,7.306,36127431.48,264855175.65903,673021
1595203200000,2020-07-20 00:00:00,LINK/USDT,8.085,8.143,7.116,7.241,35642424.67,271929443.99658,656660
1595116800000,2020-07-19 00:00:00,LINK/USDT,7.968,8.197,7.777,8.082,19949522.19,158465402.83383,402428
1595030400000,2020-07-18 00:00:00,LINK/USDT,8.263,8.264,7.643,7.968,29718954.99,236823835.95176,518638
1594944000000,2020-07-17 00:00:00,LINK/USDT,8.344,8.630,8.188,8.264,27425086.67,229684419.76311,534694
1594857600000,2020-07-16 00:00:00,LINK/USDT,8.640,8.887,7.911,8.341,62870582.60,526055618.19670,973742
1594771200000,2020-07-15 00:00:00,LINK/USDT,8.113,8.979,7.818,8.640,65989670.25,553663283.65568,1013807
1594684800000,2020-07-14 00:00:00,LINK/USDT,7.157,8.359,6.950,8.113,66580036.61,512333284.07258,915200
1594598400000,2020-07-13 00:00:00,LINK/USDT,7.326,8.580,6.859,7.157,83840725.30,642910989.97888,1098355
1594512000000,2020-07-12 00:00:00,LINK/USDT,6.109,7.390,6.105,7.328,56742858.96,382619155.19077,677823
1594425600000,2020-07-11 00:00:00,LINK/USDT,6.149,6.276,5.962,6.109,13419694.03,82202792.95183,208895
1594339200000,2020-07-10 00:00:00,LINK/USDT,6.090,6.210,5.700,6.151,24825833.65,148034529.26866,386214
1594252800000,2020-07-09 00:00:00,LINK/USDT,6.502,6.505,5.679,6.090,34032722.75,207087520.43219,496750
1594166400000,2020-07-08 00:00:00,LINK/USDT,5.734,6.610,5.600,6.502,44434386.17,273523649.74925,596517
1594080000000,2020-07-07 00:00:00,LINK/USDT,5.367,5.898,5.336,5.734,39442255.08,222496135.80463,470851
1593993600000,2020-07-06 00:00:00,LINK/USDT,4.748,5.517,4.737,5.367,25673370.36,131942557.64358,335556
1593907200000,2020-07-05 00:00:00,LINK/USDT,4.817,4.836,4.622,4.749,7702041.57,36330261.02639,112052
1593820800000,2020-07-04 00:00:00,LINK/USDT,4.730,4.858,4.720,4.817,5472867.27,26193892.26639,90798
1593734400000,2020-07-03 00:00:00,LINK/USDT,4.796,4.895,4.702,4.731,9450202.22,45614979.49920,141246
1593648000000,2020-07-02 00:00:00,LINK/USDT,4.706,4.920,4.596,4.796,17978082.76,85676377.05887,226851
1593561600000,2020-07-01 00:00:00,LINK/USDT,4.564,4.730,4.520,4.705,8757356.59,40570131.06912,116530
1593475200000,2020-06-30 00:00:00,LINK/USDT,4.619,4.664,4.539,4.564,7283213.44,33516243.05045,118399
1593388800000,2020-06-29 00:00:00,LINK/USDT,4.568,4.649,4.423,4.618,10291801.62,46686880.17892,155260
1593302400000,2020-06-28 00:00:00,LINK/USDT,4.406,4.615,4.334,4.568,10969156.02,49399599.70532,157146
1593216000000,2020-06-27 00:00:00,LINK/USDT,4.681,4.693,4.300,4.408,13770640.43,62223870.93585,195676
1593129600000,2020-06-26 00:00:00,LINK/USDT,4.806,4.859,4.643,4.680,14732769.59,69609800.82373,252929
1593043200000,2020-06-25 00:00:00,LINK/USDT,4.710,4.838,4.500,4.804,20793900.68,98253457.02789,310863
1592956800000,2020-06-24 00:00:00,LINK/USDT,4.805,4.941,4.500,4.710,25690670.79,121594680.50751,293314
1592870400000,2020-06-23 00:00:00,LINK/USDT,4.480,4.940,4.426,4.805,28619709.70,135173820.61651,333499
1592784000000,2020-06-22 00:00:00,LINK/USDT,4.183,4.486,4.178,4.480,11954634.78,52072024.95140,148171
1592697600000,2020-06-21 00:00:00,LINK/USDT,4.178,4.207,4.140,4.184,4543384.51,18987067.43618,48678
1592611200000,2020-06-20 00:00:00,LINK/USDT,4.096,4.207,4.064,4.179,8618121.63,35765848.07307,79107
1592524800000,2020-06-19 00:00:00,LINK/USDT,4.139,4.187,4.052,4.096,8115452.43,33393036.59352,124043
1592438400000,2020-06-18 00:00:00,LINK/USDT,4.163,4.245,4.092,4.136,9663118.86,40287087.03272,144819
1592352000000,2020-06-17 00:00:00,LINK/USDT,4.048,4.189,3.961,4.163,11307298.16,46003275.16978,142599
1592265600000,2020-06-16 00:00:00,LINK/USDT,3.930,4.090,3.893,4.048,12237956.25,49156290.89147,152457
1592179200000,2020-06-15 00:00:00,LINK/USDT,3.944,3.989,3.657,3.929,14035947.23,53595114.20405,182125
1592092800000,2020-06-14 00:00:00,LINK/USDT,4.112,4.116,3.918,3.942,3813824.62,15246954.06517,69769
1592006400000,2020-06-13 00:00:00,LINK/USDT,4.087,4.132,4.007,4.112,3047404.22,12396773.25559,59278
1591920000000,2020-06-12 00:00:00,LINK/USDT,3.962,4.191,3.858,4.087,8040478.12,32700583.33418,144438
1591833600000,2020-06-11 00:00:00,LINK/USDT,4.427,4.458,3.890,3.962,14317863.64,59719495.45651,192660
1591747200000,2020-06-10 00:00:00,LINK/USDT,4.443,4.446,4.352,4.425,5449053.31,23951888.29420,101698
1591660800000,2020-06-09 00:00:00,LINK/USDT,4.478,4.515,4.367,4.442,6592083.07,29293509.09423,70859
1591574400000,2020-06-08 00:00:00,LINK/USDT,4.353,4.480,4.329,4.478,5651074.21,24827034.46073,72556
1591488000000,2020-06-07 00:00:00,LINK/USDT,4.356,4.410,4.211,4.353,5722980.16,24706740.68802,70312
1591401600000,2020-06-06 00:00:00,LINK/USDT,4.362,4.400,4.308,4.355,3780546.45,16464056.24041,55853
1591315200000,2020-06-05 00:00:00,LINK/USDT,4.430,4.490,4.343,4.363,6815261.19,30163077.61760,70045
1591228800000,2020-06-04 00:00:00,LINK/USDT,4.492,4.513,4.287,4.434,10267558.92,45429150.72710,87603
1591142400000,2020-06-03 00:00:00,LINK/USDT,4.400,4.536,4.289,4.494,9758675.62,43273755.62724,83348
1591056000000,2020-06-02 00:00:00,LINK/USDT,4.392,4.625,4.100,4.400,18992993.74,83871389.28940,144157
1590969600000,2020-06-01 00:00:00,LINK/USDT,4.132,4.484,4.123,4.393,20163348.45,88206637.29526,167900
1590883200000,2020-05-31 00:00:00,LINK/USDT,4.183,4.289,4.041,4.133,12796267.47,53477362.85502,106901
1590796800000,2020-05-30 00:00:00,LINK/USDT,3.981,4.187,3.943,4.183,8840742.11,36127136.24110,83902
1590710400000,2020-05-29 00:00:00,LINK/USDT,4.045,4.132,3.951,3.981,9286608.08,37453291.66715,76219
1590624000000,2020-05-28 00:00:00,LINK/USDT,3.856,4.063,3.830,4.044,7532220.62,29598394.59962,63178
1590537600000,2020-05-27 00:00:00,LINK/USDT,3.847,3.917,3.807,3.857,6535533.79,25264255.62913,53973
1590451200000,2020-05-26 00:00:00,LINK/USDT,3.867,3.886,3.772,3.846,7193089.12,27559726.39367,63993
1590364800000,2020-05-25 00:00:00,LINK/USDT,3.794,3.909,3.770,3.865,8056320.29,31064759.74240,87846
1590278400000,2020-05-24 00:00:00,LINK/USDT,3.929,4.030,3.786,3.790,13064110.88,51250185.75174,105902
1590192000000,2020-05-23 00:00:00,LINK/USDT,4.061,4.107,3.910,3.929,12252734.30,48904470.37095,104553
1590105600000,2020-05-22 00:00:00,LINK/USDT,3.830,4.146,3.800,4.061,16513237.66,65851414.55893,120833
1590019200000,2020-05-21 00:00:00,LINK/USDT,4.086,4.175,3.740,3.831,23594129.48,93506611.54875,191102
1589932800000,2020-05-20 00:00:00,LINK/USDT,3.946,4.140,3.894,4.086,20728883.42,83911205.24502,130435
1589846400000,2020-05-19 00:00:00,LINK/USDT,3.891,3.954,3.777,3.947,8353172.85,32292062.42758,105955
1589760000000,2020-05-18 00:00:00,LINK/USDT,3.781,3.957,3.780,3.891,10230574.44,39808362.92960,87829
1589673600000,2020-05-17 00:00:00,LINK/USDT,3.763,3.855,3.755,3.783,6464190.09,24602494.63955,75530
1589587200000,2020-05-16 00:00:00,LINK/USDT,3.664,3.790,3.620,3.763,6629632.65,24678924.01013,54692
1589500800000,2020-05-15 00:00:00,LINK/USDT,3.811,3.837,3.620,3.665,8560581.47,32041463.53968,78563
1589414400000,2020-05-14 00:00:00,LINK/USDT,3.768,3.865,3.695,3.810,11696927.96,44383202.73351,91863
1589328000000,2020-05-13 00:00:00,LINK/USDT,3.698,3.822,3.633,3.768,10319592.34,38468569.55770,86868
1589241600000,2020-05-12 00:00:00,LINK/USDT,3.588,3.799,3.544,3.698,14666352.60,54356733.64243,107270
1589155200000,2020-05-11 00:00:00,LINK/USDT,3.762,3.838,3.288,3.587,22303488.36,80850797.67073,160785
1589068800000,2020-05-10 00:00:00,LINK/USDT,4.022,4.029,3.409,3.761,34059847.35,127252411.26424,194641
1588982400000,2020-05-09 00:00:00,LINK/USDT,3.803,4.225,3.766,4.023,35215660.19,142860630.02816,253456
1588896000000,2020-05-08 00:00:00,LINK/USDT,3.765,3.864,3.693,3.801,15134803.39,57400344.01135,138073
1588809600000,2020-05-07 00:00:00,LINK/USDT,3.595,3.858,3.566,3.764,18291026.07,67661226.20592,151298
1588723200000,2020-05-06 00:00:00,LINK/USDT,3.685,3.769,3.572,3.595,12100688.06,44765292.22317,82836
1588636800000,2020-05-05 00:00:00,LINK/USDT,3.753,3.827,3.658,3.685,12489562.59,46620199.33893,91704
1588550400000,2020-05-04 00:00:00,LINK/USDT,3.715,3.834,3.506,3.753,24149955.31,89039535.68409,208401
1588464000000,2020-05-03 00:00:00,LINK/USDT,3.818,3.874,3.639,3.716,11792615.23,44228207.04054,85491
1588377600000,2020-05-02 00:00:00,LINK/USDT,3.764,3.872,3.731,3.819,11706080.24,44624097.36277,109900
