https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1630886400000,2021-09-06 00:00:00,ETH/USDT,3952.56,3976.60,3864.27,3929.00,1471495.586,5785284739.10346,2207758
1630800000000,2021-09-05 00:00:00,ETH/USDT,3889.95,3991.25,3837.00,3952.56,1483337.994,5811218020.16181,2241970
1630713600000,2021-09-04 00:00:00,ETH/USDT,3942.83,3976.59,3835.00,3889.71,1508907.058,5898345690.61458,2318029
1630627200000,2021-09-03 00:00:00,ETH/USDT,3788.94,4036.44,3710.77,3942.79,2643680.210,10327395607.95398,3359042
1630540800000,2021-09-02 00:00:00,ETH/USDT,3831.42,3843.21,3723.87,3788.95,1997427.180,7549206070.15826,2756226
1630454400000,2021-09-01 00:00:00,ETH/USDT,3430.49,3849.00,3381.23,3831.44,3339812.397,12019155034.32282,3999484
1630368000000,2021-08-31 00:00:00,ETH/USDT,3230.42,3478.00,3187.85,3430.49,3605871.087,12096403303.17363,3916048
1630281600000,2021-08-30 00:00:00,ETH/USDT,3225.47,3350.00,3142.38,3230.43,2535431.803,8211167690.59126,2851387
1630195200000,2021-08-29 00:00:00,ETH/USDT,3247.47,3291.70,3150.50,3225.47,1642534.292,5275349676.12545,2127874
1630108800000,2021-08-28 00:00:00,ETH/USDT,3274.12,3288.22,3209.93,3247.29,1124796.339,3648997299.15339,1694830
1630022400000,2021-08-27 00:00:00,ETH/USDT,3093.81,3283.00,3061.44,3273.91,2227370.879,7072538774.15535,2685562
1629936000000,2021-08-26 00:00:00,ETH/USDT,3227.90,3254.00,3052.00,3093.77,2360877.641,7377079755.83256,2888145
1629849600000,2021-08-25 00:00:00,ETH/USDT,3173.99,3249.00,3078.52,3227.90,2405504.816,7633000732.16727,2892075
1629763200000,2021-08-24 00:00:00,ETH/USDT,3323.00,3362.00,3145.00,3173.98,2520587.128,8206532013.99988,2999337
1629676800000,2021-08-23 00:00:00,ETH/USDT,3241.29,3383.00,3233.07,3323.01,2430852.991,8087347064.89252,3053074
1629590400000,2021-08-22 00:00:00,ETH/USDT,3226.39,3276.42,3124.35,3241.29,1773220.917,5694971586.81129,2389513
1629504000000,2021-08-21 00:00:00,ETH/USDT,3286.65,3313.90,3207.12,3226.40,1838074.781,6008937521.27070,2562290
1629417600000,2021-08-20 00:00:00,ETH/USDT,3186.76,3308.26,3180.00,3286.62,2223015.324,7213472444.69804,2934913
1629331200000,2021-08-19 00:00:00,ETH/USDT,3014.31,3194.00,2958.80,3186.80,2795287.664,8517882649.26069,3542925
1629244800000,2021-08-18 00:00:00,ETH/USDT,3014.63,3125.92,2950.00,3014.25,2914764.091,8870183227.13909,3845910
1629158400000,2021-08-17 00:00:00,ETH/USDT,3146.82,3294.23,2992.00,3014.64,3583054.432,11313021664.72633,4538498
1629072000000,2021-08-16 00:00:00,ETH/USDT,3312.31,3343.00,3133.33,3146.83,2823441.625,9165693580.68069,3751738
1628985600000,2021-08-15 00:00:00,ETH/USDT,3266.31,3326.00,3109.00,3312.31,2863557.025,9176432710.68574,3847902
1628899200000,2021-08-14 00:00:00,ETH/USDT,3324.12,3337.99,3210.00,3266.31,2307338.730,7541715652.47723,3389219
1628812800000,2021-08-13 00:00:00,ETH/USDT,3046.63,3332.88,3034.35,3324.12,3291401.802,10556999488.07876,4036689
1628726400000,2021-08-12 00:00:00,ETH/USDT,3161.52,3241.57,2981.00,3046.74,3651234.966,11298867650.12576,4537077
1628640000000,2021-08-11 00:00:00,ETH/USDT,3143.97,3279.78,3120.69,3161.52,3248054.689,10431960240.70598,3926003
1628553600000,2021-08-10 00:00:00,ETH/USDT,3163.43,3239.13,3053.24,3143.98,4011325.684,12596399140.64382,4665614
1628467200000,2021-08-09 00:00:00,ETH/USDT,3014.06,3190.80,2890.03,3163.43,4997024.855,15308758012.82675,5388512
1628380800000,2021-08-08 00:00:00,ETH/USDT,3163.26,3195.67,2950.45,3014.06,4207474.000,12960508391.08436,4951334
1628294400000,2021-08-07 00:00:00,ETH/USDT,2892.29,3176.00,2865.45,3163.26,5211893.648,15898690989.95260,5830907
1628208000000,2021-08-06 00:00:00,ETH/USDT,2826.81,2948.36,2720.31,2892.30,3957430.190,11184522371.32228,4431054
1628121600000,2021-08-05 00:00:00,ETH/USDT,2725.00,2845.90,2527.00,2826.80,6430648.209,17419363268.20104,6217881
1628035200000,2021-08-04 00:00:00,ETH/USDT,2506.50,2775.06,2456.83,2725.00,4639321.233,12137903905.43098,4651056
1627948800000,2021-08-03 00:00:00,ETH/USDT,2607.09,2633.27,2441.00,2506.87,4035094.388,10108119599.97699,4142949
1627862400000,2021-08-02 00:00:00,ETH/USDT,2554.72,2666.91,2506.11,2607.09,3757454.702,9757084146.95917,3852144
1627776000000,2021-08-01 00:00:00,ETH/USDT,2530.37,2699.00,2511.88,2554.71,4203633.648,10920759980.85322,4097967
1627689600000,2021-07-31 00:00:00,ETH/USDT,2461.52,2553.80,2421.76,2530.49,2363945.704,5836744313.47873,2690844
1627603200000,2021-07-30 00:00:00,ETH/USDT,2382.45,2473.99,2316.03,2461.72,3555703.039,8490960948.10425,3527851
1627516800000,2021-07-29 00:00:00,ETH/USDT,2300.12,2406.44,2263.33,2382.45,2369811.378,5488185704.97631,2620977
1627430400000,2021-07-28 00:00:00,ETH/USDT,2298.05,2345.54,2242.20,2300.08,3309639.002,7597061765.53673,3719892
1627344000000,2021-07-27 00:00:00,ETH/USDT,2227.44,2319.00,2150.00,2298.04,4077823.745,9128465396.90154,4058565
1627257600000,2021-07-26 00:00:00,ETH/USDT,2188.15,2433.53,2170.03,2227.41,5648553.005,13069147530.17464,5017882
1627171200000,2021-07-25 00:00:00,ETH/USDT,2183.54,2197.00,2106.12,2188.11,2654022.719,5715783682.52749,2588512
1627084800000,2021-07-24 00:00:00,ETH/USDT,2124.34,2198.00,2105.40,2183.53,2900599.605,6230603831.28980,2827931
1626998400000,2021-07-23 00:00:00,ETH/USDT,2024.00,2131.96,1995.02,2124.33,3237000.868,6648633427.28004,3062474
1626912000000,2021-07-22 00:00:00,ETH/USDT,1995.50,2046.00,1945.00,2023.55,3739570.520,7466590230.05726,3437084
1626825600000,2021-07-21 00:00:00,ETH/USDT,1785.20,2038.00,1752.35,1995.49,5466949.512,10439929115.58029,4331017
1626739200000,2021-07-20 00:00:00,ETH/USDT,1818.40,1841.34,1715.00,1785.04,4510417.880,7956472622.46679,3712603
1626652800000,2021-07-19 00:00:00,ETH/USDT,1890.80,1917.82,1801.00,1818.40,3317206.573,6135968039.40363,2995048
1626566400000,2021-07-18 00:00:00,ETH/USDT,1898.55,1994.26,1875.00,1890.66,3350134.623,6490340037.90537,3000049
1626480000000,2021-07-17 00:00:00,ETH/USDT,1876.09,1919.00,1841.00,1898.55,3169044.845,5965787509.46470,2894663
1626393600000,2021-07-16 00:00:00,ETH/USDT,1919.36,1965.85,1846.00,1876.10,3797831.436,7227056616.37395,3347908
1626307200000,2021-07-15 00:00:00,ETH/USDT,1993.82,2042.10,1880.29,1919.35,3891662.256,7547129300.45538,3397840
1626220800000,2021-07-14 00:00:00,ETH/USDT,1940.31,2018.55,1862.32,1993.82,4274762.909,8306491741.37898,3557825
1626134400000,2021-07-13 00:00:00,ETH/USDT,2030.78,2048.97,1916.00,1940.32,3641617.739,7240764577.16506,3304763
1626048000000,2021-07-12 00:00:00,ETH/USDT,2140.26,2167.95,2003.40,2030.85,2941659.373,6135599771.18761,2856470
1625961600000,2021-07-11 00:00:00,ETH/USDT,2111.14,2175.00,2080.00,2140.27,2154716.197,4578291195.14697,2335825
1625875200000,2021-07-10 00:00:00,ETH/USDT,2147.40,2195.00,2073.00,2111.14,2803372.980,5940286610.76850,2901834
1625788800000,2021-07-09 00:00:00,ETH/USDT,2114.81,2189.27,2045.00,2147.53,4166847.297,8846405222.35686,3773678
1625702400000,2021-07-08 00:00:00,ETH/USDT,2314.64,2326.58,2082.07,2114.88,4154305.408,9080261738.94438,3793080
1625616000000,2021-07-07 00:00:00,ETH/USDT,2321.82,2410.00,2292.94,2314.65,3113882.674,7340606730.55211,3187956
1625529600000,2021-07-06 00:00:00,ETH/USDT,2195.38,2349.92,2191.24,2322.04,4197100.450,9626162967.33224,3956516
1625443200000,2021-07-05 00:00:00,ETH/USDT,2322.13,2324.22,2155.04,2195.38,4496599.633,10086981165.22405,3640844
1625356800000,2021-07-04 00:00:00,ETH/USDT,2226.71,2390.00,2188.00,2321.95,3200803.958,7390321295.61830,2845169
1625270400000,2021-07-03 00:00:00,ETH/USDT,2152.64,2239.00,2112.03,2226.63,2965805.065,6500249029.39124,2845458
1625184000000,2021-07-02 00:00:00,ETH/USDT,2105.23,2160.00,2016.43,2152.64,3889555.868,8073817364.15074,3627842
1625097600000,2021-07-01 00:00:00,ETH/USDT,2274.99,2275.68,2066.00,2105.24,4469383.028,9572977503.66685,3884220
1625011200000,2021-06-30 00:00:00,ETH/USDT,2165.03,2290.00,2087.23,2275.00,4574440.196,9905282259.92462,4069369
1624924800000,2021-06-29 00:00:00,ETH/USDT,2083.55,2244.33,2073.00,2165.15,4249854.368,9211767303.62075,3871897
1624838400000,2021-06-28 00:00:00,ETH/USDT,1981.00,2146.91,1960.31,2083.56,5085737.209,10414575455.76256,4329165
1624752000000,2021-06-27 00:00:00,ETH/USDT,1828.86,1984.61,1805.00,1980.83,3643084.635,6776865023.89345,3425455
1624665600000,2021-06-26 00:00:00,ETH/USDT,1808.00,1852.95,1715.00,1828.88,4547442.900,8078889026.41593,3987444
1624579200000,2021-06-25 00:00:00,ETH/USDT,1989.50,2020.00,1790.00,1808.00,4807609.447,9024571644.12839,4146621
1624492800000,2021-06-24 00:00:00,ETH/USDT,1966.48,2036.00,1883.47,1989.50,3069218.028,6018280271.63026,3138446
1624406400000,2021-06-23 00:00:00,ETH/USDT,1878.46,2044.35,1820.30,1966.51,4071236.262,8043287560.77444,3911111
1624320000000,2021-06-22 00:00:00,ETH/USDT,1884.75,1997.80,1698.64,1878.46,7629543.365,14223120472.28595,6312124
1624233600000,2021-06-21 00:00:00,ETH/USDT,2242.70,2259.27,1864.36,1884.77,8408243.758,16807647822.40997,7236677
1624147200000,2021-06-20 00:00:00,ETH/USDT,2163.36,2277.00,2038.94,2242.70,4117443.373,8843020670.45992,4022782
1624060800000,2021-06-19 00:00:00,ETH/USDT,2231.68,2280.00,2160.00,2163.36,2905034.112,6458695705.42715,3327674
1623974400000,2021-06-18 00:00:00,ETH/USDT,2372.50,2376.94,2135.04,2231.68,3783368.698,8552190538.28243,4084330
1623888000000,2021-06-17 00:00:00,ETH/USDT,2366.84,2459.77,2304.15,2372.51,2805257.770,6695512370.52803,3376157
1623801600000,2021-06-16 00:00:00,ETH/USDT,2544.28,2557.54,2350.00,2366.84,2715755.789,6669003234.20805,3397557
1623715200000,2021-06-15 00:00:00,ETH/USDT,2579.80,2639.99,2506.81,2544.17,2609572.986,6731794513.84064,3202340
1623628800000,2021-06-14 00:00:00,ETH/USDT,2508.56,2608.53,2460.00,2579.82,2592645.352,6555180132.71414,3222665
1623542400000,2021-06-13 00:00:00,ETH/USDT,2370.61,2548.00,2307.41,2508.71,2999871.755,7188328606.18587,3487459
1623456000000,2021-06-12 00:00:00,ETH/USDT,2354.25,2452.79,2255.42,2370.59,3349184.786,7889597212.00103,3729689
1623369600000,2021-06-11 00:00:00,ETH/USDT,2471.05,2497.94,2320.00,2354.25,2932342.336,7111141085.93231,3385342
1623283200000,2021-06-10 00:00:00,ETH/USDT,2610.20,2624.79,2423.36,2471.11,3151629.315,7963220022.58071,3512649
1623196800000,2021-06-09 00:00:00,ETH/USDT,2506.13,2627.38,2404.01,2610.20,5127988.288,12928474320.41501,4862437
1623110400000,2021-06-08 00:00:00,ETH/USDT,2592.51,2621.27,2305.50,2506.19,6567894.086,16237479290.57325,5951981
1623024000000,2021-06-07 00:00:00,ETH/USDT,2711.30,2849.65,2569.30,2592.96,4175255.701,11416987186.62013,4541784
1622937600000,2021-06-06 00:00:00,ETH/USDT,2627.44,2744.00,2613.11,2711.40,2719341.885,7316997901.78934,3156256
1622851200000,2021-06-05 00:00:00,ETH/USDT,2689.41,2817.43,2550.77,2627.45,3876375.640,10381974440.23042,4216220
1622764800000,2021-06-04 00:00:00,ETH/USDT,2858.34,2861.53,2540.61,2689.21,4343826.882,11593942225.54805,4514677
1622678400000,2021-06-03 00:00:00,ETH/USDT,2707.03,2892.23,2662.00,2858.34,3561113.235,9987629061.44338,3961169
1622592000000,2021-06-02 00:00:00,ETH/USDT,2634.61,2804.04,2551.03,2707.22,3026897.821,8165015125.37414,3628070
1622505600000,2021-06-01 00:00:00,ETH/USDT,2706.46,2741.45,2523.82,2634.63,3779985.270,9868610856.33613,4328581
1622419200000,2021-05-31 00:00:00,ETH/USDT,2386.11,2721.51,2271.46,2706.33,4203920.413,10502558832.11788,4606980
1622332800000,2021-05-30 00:00:00,ETH/USDT,2277.99,2476.83,2179.13,2386.11,3642984.366,8645260126.70548,4099827
1622246400000,2021-05-29 00:00:00,ETH/USDT,2411.65,2577.04,2208.04,2277.99,4468023.064,10655588004.12472,4840289
1622160000000,2021-05-28 00:00:00,ETH/USDT,2742.77,2763.57,2324.48,2411.66,4733066.731,11983057928.13767,5232829
1622073600000,2021-05-27 00:00:00,ETH/USDT,2884.16,2893.03,2634.00,2742.77,3441489.934,9494992137.75452,4319043
1621987200000,2021-05-26 00:00:00,ETH/USDT,2706.82,2913.00,2642.87,2884.27,4052111.799,11285324614.47753,5030449
1621900800000,2021-05-25 00:00:00,ETH/USDT,2649.49,2750.00,2380.60,2706.83,5322472.943,13694505271.63173,6447582
1621814400000,2021-05-24 00:00:00,ETH/USDT,2096.62,2675.00,2079.00,2649.27,5714266.276,13586348325.92198,6572796
1621728000000,2021-05-23 00:00:00,ETH/USDT,2295.46,2383.41,1728.85,2096.63,7797669.636,15783098848.93368,8787549
1621641600000,2021-05-22 00:00:00,ETH/USDT,2431.24,2489.65,2151.63,2295.15,4564819.521,10666152727.52536,5861628
1621555200000,2021-05-21 00:00:00,ETH/USDT,2768.42,2940.00,2097.99,2431.01,6041584.187,15265695041.77466,7619795
1621468800000,2021-05-20 00:00:00,ETH/USDT,2444.02,2990.85,2150.00,2768.42,6097256.740,16113950567.52409,8152933
1621382400000,2021-05-19 00:00:00,ETH/USDT,3377.03,3446.24,1400.73,2442.98,10144417.228,27803524889.35709,13310540
1621296000000,2021-05-18 00:00:00,ETH/USDT,3283.23,3570.27,3240.06,3376.35,3842243.270,13102791083.02771,4889289
1621209600000,2021-05-17 00:00:00,ETH/USDT,3581.39,3587.00,3125.00,3283.58,5745286.600,19279667315.49166,6763734
1621123200000,2021-05-16 00:00:00,ETH/USDT,3649.01,3882.76,3348.00,3581.39,4223938.158,15266100829.69663,5514066
1621036800000,2021-05-15 00:00:00,ETH/USDT,4079.98,4137.21,3634.44,3648.98,3321250.207,12859384950.05047,4473474
1620950400000,2021-05-14 00:00:00,ETH/USDT,3719.44,4175.00,3692.99,4079.99,3063526.292,12181077842.13998,4229804
1620864000000,2021-05-13 00:00:00,ETH/USDT,3829.89,4036.45,3491.53,3719.45,5852199.813,22134721314.84749,7847323
1620777600000,2021-05-12 00:00:00,ETH/USDT,4175.85,4379.18,3723.43,3828.99,4928002.067,20540714054.05621,6206838
1620691200000,2021-05-11 00:00:00,ETH/USDT,3950.32,4183.52,3778.17,4175.91,3394479.287,13477585470.55893,4132170
1620604800000,2021-05-10 00:00:00,ETH/USDT,3927.83,4214.92,3658.00,3950.33,5052309.882,20426765812.22148,5506108
1620518400000,2021-05-09 00:00:00,ETH/USDT,3914.95,3985.55,3730.00,3928.01,3118238.261,12120213502.67268,3541487
1620432000000,2021-05-08 00:00:00,ETH/USDT,3480.98,3964.83,3451.74,3914.47,3128854.033,11602305090.60812,3543096
1620345600000,2021-05-07 00:00:00,ETH/USDT,3493.17,3592.00,3355.00,3480.98,2326172.061,8094167086.99724,2597356
1620259200000,2021-05-06 00:00:00,ETH/USDT,3528.74,3616.00,3380.25,3493.16,3041910.825,10632727893.23226,3211347
1620172800000,2021-05-05 00:00:00,ETH/USDT,3243.65,3552.74,3211.00,3528.49,3838631.919,12937893760.98514,3812962
1620086400000,2021-05-04 00:00:00,ETH/USDT,3433.70,3529.64,3160.01,3243.67,6940584.205,23227206677.60779,6222637
1620000000000,2021-05-03 00:00:00,ETH/USDT,2950.91,3459.80,2950.70,3433.36,5116980.548,16382343434.80363,4435590
1619913600000,2021-05-02 00:00:00,ETH/USDT,2947.00,2986.97,2856.70,2950.98,2080727.947,6086611127.85545,1950830
1619827200000,2021-05-01 00:00:00,ETH/USDT,2773.16,2958.91,2754.04,2947.01,2293998.885,6589470501.42250,2139762
1619740800000,2021-04-30 00:00:00,ETH/USDT,2759.15,2803.55,2726.88,2773.15,1961665.845,5412494300.94511,1879324
1619654400000,2021-04-29 00:00:00,ETH/USDT,2748.33,2798.00,2668.87,2759.14,2827431.929,7750499577.39320,2503798
1619568000000,2021-04-28 00:00:00,ETH/USDT,2668.28,2762.10,2562.83,2748.33,3857131.883,10332188911.34269,3211060
1619481600000,2021-04-27 00:00:00,ETH/USDT,2534.17,2683.42,2481.43,2668.39,2604067.050,6743588001.19054,2397806
1619395200000,2021-04-26 00:00:00,ETH/USDT,2320.71,2545.50,2303.42,2534.25,3507145.533,8646978933.32786,2997476
1619308800000,2021-04-25 00:00:00,ETH/USDT,2215.55,2357.00,2162.90,2320.71,3570867.777,8083675412.60140,2864331
1619222400000,2021-04-24 00:00:00,ETH/USDT,2368.66,2370.04,2156.58,2215.54,3424662.228,7712787520.22163,2896447
1619136000000,2021-04-23 00:00:00,ETH/USDT,2399.20,2443.66,2110.00,2368.67,6753400.874,15240128936.78810,5287498
1619049600000,2021-04-22 00:00:00,ETH/USDT,2359.41,2645.63,2305.00,2398.94,6698438.657,16634756435.85801,5254044
1618963200000,2021-04-21 00:00:00,ETH/USDT,2330.07,2470.00,2238.96,2358.90,3556266.081,8376213677.30245,2869276
1618876800000,2021-04-20 00:00:00,ETH/USDT,2162.76,2347.00,2052.42,2329.96,3393046.281,7390689083.89487,2726060
1618790400000,2021-04-19 00:00:00,ETH/USDT,2235.32,2278.58,2079.12,2162.75,3029523.224,6625482639.95203,2298989
1618704000000,2021-04-18 00:00:00,ETH/USDT,2319.93,2341.91,1900.00,2235.32,4275573.298,9242083489.27048,3573690
1618617600000,2021-04-17 00:00:00,ETH/USDT,2427.29,2499.26,2314.49,2319.80,2057149.939,4945909137.13609,1733667
1618531200000,2021-04-16 00:00:00,ETH/USDT,2519.85,2553.00,2298.23,2427.29,3505534.172,8482048892.07963,2375308
1618444800000,2021-04-15 00:00:00,ETH/USDT,2436.74,2548.60,2403.14,2519.85,2600911.507,6417301595.81241,2000570
1618358400000,2021-04-14 00:00:00,ETH/USDT,2303.15,2450.00,2286.04,2437.08,3370771.796,7962169647.24720,2468771
1618272000000,2021-04-13 00:00:00,ETH/USDT,2139.24,2324.00,2137.21,2303.15,2311955.605,5176595617.26422,1780146
1618185600000,2021-04-12 00:00:00,ETH/USDT,2155.07,2209.99,2101.96,2139.25,1659510.107,3572221905.88937,1486039
1618099200000,2021-04-11 00:00:00,ETH/USDT,2135.99,2171.07,2115.56,2155.05,1290245.975,2765613090.77921,1262394
1618012800000,2021-04-10 00:00:00,ETH/USDT,2068.02,2211.94,2059.03,2135.96,2077350.376,4462334737.25942,1721187
1617926400000,2021-04-09 00:00:00,ETH/USDT,2082.02,2104.83,2052.00,2068.02,1237414.829,2571500898.67981,1159312
1617840000000,2021-04-08 00:00:00,ETH/USDT,1965.40,2086.67,1950.00,2082.08,1653807.764,3355215507.54095,1460069
1617753600000,2021-04-07 00:00:00,ETH/USDT,2114.48,2133.02,1930.10,1965.40,3144081.502,6331327536.57340,2315021
1617667200000,2021-04-06 00:00:00,ETH/USDT,2110.39,2161.02,2043.89,2114.47,2216031.293,4675497907.26923,1850400
1617580800000,2021-04-05 00:00:00,ETH/USDT,2077.85,2138.61,2002.16,2110.35,2029400.255,4215186592.34909,1754041
1617494400000,2021-04-04 00:00:00,ETH/USDT,2012.64,2093.72,1980.00,2077.73,1628243.592,3330679833.83388,1485985
1617408000000,2021-04-03 00:00:00,ETH/USDT,2138.01,2144.17,2002.00,2012.63,2961945.620,6150272520.34633,2154740
1617321600000,2021-04-02 00:00:00,ETH/USDT,1969.75,2150.00,1949.94,2138.01,2782619.002,5678697553.59085,2187811
1617235200000,2021-04-01 00:00:00,ETH/USDT,1923.07,1989.11,1882.10,1969.74,2282765.600,4435453780.00105,1864863
1617148800000,2021-03-31 00:00:00,ETH/USDT,1843.43,1952.98,1771.85,1923.07,2721505.354,5049966053.51530,2093530
1617062400000,2021-03-30 00:00:00,ETH/USDT,1818.43,1863.79,1788.30,1843.43,1627666.888,2977548709.20566,1367854
1616976000000,2021-03-29 00:00:00,ETH/USDT,1688.31,1845.00,1680.04,1818.44,1936361.877,3435359910.82720,1494348
1616889600000,2021-03-28 00:00:00,ETH/USDT,1714.14,1727.50,1662.54,1688.30,1167051.376,1983034035.73383,1118546
1616803200000,2021-03-27 00:00:00,ETH/USDT,1699.21,1734.88,1668.30,1714.34,1412714.740,2399338118.75358,1272307
1616716800000,2021-03-26 00:00:00,ETH/USDT,1587.44,1701.19,1587.03,1699.13,1630204.715,2675730180.49903,1296455
1616630400000,2021-03-25 00:00:00,ETH/USDT,1582.01,1622.54,1548.56,1587.50,2454402.206,3902283814.32379,1762270
1616544000000,2021-03-24 00:00:00,ETH/USDT,1669.33,1742.43,1540.22,1582.11,2657346.906,4399210528.81931,2011721
1616457600000,2021-03-23 00:00:00,ETH/USDT,1681.66,1722.52,1652.58,1669.33,1875276.276,3172273699.64815,1705140
1616371200000,2021-03-22 00:00:00,ETH/USDT,1784.78,1809.59,1653.67,1681.69,2062250.384,3606818027.20300,1816905
1616284800000,2021-03-21 00:00:00,ETH/USDT,1807.43,1818.61,1745.02,1784.67,1569940.157,2801382704.19012,1557526
1616198400000,2021-03-20 00:00:00,ETH/USDT,1811.04,1873.84,1802.50,1807.35,1400240.860,2573392189.53617,1433898
1616112000000,2021-03-19 00:00:00,ETH/USDT,1777.55,1844.32,1733.09,1811.04,1807873.070,3259787302.19901,1544047
1616025600000,2021-03-18 00:00:00,ETH/USDT,1825.94,1853.00,1758.48,1777.54,1948941.621,3527078371.44721,1636587
1615939200000,2021-03-17 00:00:00,ETH/USDT,1807.25,1841.86,1741.95,1825.77,2164536.182,3879170125.69688,1729032
1615852800000,2021-03-16 00:00:00,ETH/USDT,1795.09,1819.76,1712.00,1807.25,2500648.806,4444439699.43044,2007781
1615766400000,2021-03-15 00:00:00,ETH/USDT,1850.50,1896.30,1729.20,1794.89,3297299.618,5932093091.82662,2427808
1615680000000,2021-03-14 00:00:00,ETH/USDT,1924.94,1935.88,1836.00,1850.54,2244662.581,4225374618.59173,1884142
1615593600000,2021-03-13 00:00:00,ETH/USDT,1767.32,1948.75,1729.33,1924.94,2763730.381,5136048302.61478,2322825
1615507200000,2021-03-12 00:00:00,ETH/USDT,1828.96,1846.59,1719.92,1767.44,2753218.247,4887332853.92612,2301344
1615420800000,2021-03-11 00:00:00,ETH/USDT,1796.80,1850.07,1725.96,1829.00,3061111.766,5482129545.41183,2474950
1615334400000,2021-03-10 00:00:00,ETH/USDT,1873.37,1882.59,1760.00,1796.80,3413199.591,6215915591.53833,2552861
1615248000000,2021-03-09 00:00:00,ETH/USDT,1834.47,1873.86,1801.00,1873.31,2460568.209,4512195932.80944,2005441
1615161600000,2021-03-08 00:00:00,ETH/USDT,1727.73,1844.57,1667.86,1834.30,3501989.878,6080210583.95216,2433911
1615075200000,2021-03-07 00:00:00,ETH/USDT,1651.90,1736.89,1631.59,1727.23,2570034.976,4288738410.50978,1917251
1614988800000,2021-03-06 00:00:00,ETH/USDT,1529.75,1674.02,1515.16,1651.73,2839191.599,4507498262.31200,2111387
1614902400000,2021-03-05 00:00:00,ETH/USDT,1540.70,1551.00,1441.57,1529.88,3051666.755,4547100964.24997,2173938
1614816000000,2021-03-04 00:00:00,ETH/USDT,1568.63,1626.00,1506.99,1540.69,3087612.251,4819190828.68560,2412427
1614729600000,2021-03-03 00:00:00,ETH/USDT,1486.24,1664.00,1475.00,1568.63,3055043.878,4859941588.27233,2317178
1614643200000,2021-03-02 00:00:00,ETH/USDT,1571.20,1604.85,1455.30,1486.28,2884922.074,4419676882.47557,2055288
1614556800000,2021-03-01 00:00:00,ETH/USDT,1419.96,1573.42,1411.10,1571.20,2727916.510,4093786528.92125,2130657
1614470400000,2021-02-28 00:00:00,ETH/USDT,1458.64,1469.44,1292.80,1419.77,4109392.696,5629627203.07104,3035122
1614384000000,2021-02-27 00:00:00,ETH/USDT,1445.36,1530.19,1425.50,1458.65,2530875.338,3756706927.66827,2054630
1614297600000,2021-02-26 00:00:00,ETH/USDT,1482.13,1563.66,1401.01,1445.28,3880051.012,5737181606.49004,2740047
1614211200000,2021-02-25 00:00:00,ETH/USDT,1623.94,1672.49,1458.00,1482.09,2955804.261,4711814880.46952,2157420
1614124800000,2021-02-24 00:00:00,ETH/USDT,1579.75,1714.04,1501.09,1623.98,3593348.017,5867227964.60702,2633258
1614038400000,2021-02-23 00:00:00,ETH/USDT,1778.22,1784.08,1348.17,1579.75,7089349.585,10942958835.92679,5372037
1613952000000,2021-02-22 00:00:00,ETH/USDT,1934.59,1938.50,1552.20,1778.30,4972903.814,8838825736.40233,3509281
1613865600000,2021-02-21 00:00:00,ETH/USDT,1914.51,1981.04,1885.00,1934.75,2039425.917,3961287537.73876,1712993
1613779200000,2021-02-20 00:00:00,ETH/USDT,1958.59,2048.00,1792.00,1914.58,3273599.601,6470877708.60090,2451990
1613692800000,2021-02-19 00:00:00,ETH/USDT,1941.12,1980.00,1894.00,1958.58,1943898.870,3766473154.64299,1688871
1613606400000,2021-02-18 00:00:00,ETH/USDT,1849.87,1955.00,1849.37,1941.26,2447343.966,4677799273.31045,1991785
1613520000000,2021-02-17 00:00:00,ETH/USDT,1784.31,1864.26,1735.66,1849.86,2340915.266,4236223610.15366,1854144
1613433600000,2021-02-16 00:00:00,ETH/USDT,1781.34,1831.58,1726.01,1784.31,2536777.874,4526508138.96013,1955052
1613347200000,2021-02-15 00:00:00,ETH/USDT,1804.00,1839.63,1652.00,1781.34,3238695.810,5714101385.26495,2238984
1613260800000,2021-02-14 00:00:00,ETH/USDT,1817.86,1857.67,1785.23,1803.59,1773668.237,3236470817.88099,1480018
1613174400000,2021-02-13 00:00:00,ETH/USDT,1843.08,1878.88,1764.79,1818.02,2381458.551,4331083291.86820,1795873
1613088000000,2021-02-12 00:00:00,ETH/USDT,1789.32,1872.86,1740.22,1843.08,2650816.264,4780809285.80296,1942543
1613001600000,2021-02-11 00:00:00,ETH/USDT,1743.30,1827.07,1704.21,1789.32,2256762.199,3999256495.29382,1755149
1612915200000,2021-02-10 00:00:00,ETH/USDT,1770.99,1848.00,1680.00,1743.31,3442140.650,6073425415.15680,2403599
1612828800000,2021-02-09 00:00:00,ETH/USDT,1755.60,1830.47,1713.20,1770.79,3388435.791,5963865015.44841,2375549
1612742400000,2021-02-08 00:00:00,ETH/USDT,1612.00,1782.50,1566.22,1755.61,3884050.435,6554958213.11899,2752510
1612656000000,2021-02-07 00:00:00,ETH/USDT,1679.38,1695.50,1490.48,1611.99,4063794.078,6470840190.45740,2835190
1612569600000,2021-02-06 00:00:00,ETH/USDT,1721.03,1748.11,1647.09,1679.34,2991060.685,5059220432.83740,2363495
1612483200000,2021-02-05 00:00:00,ETH/USDT,1595.93,1767.19,1592.46,1721.16,3518469.104,5947779584.53895,2628410
