https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1636934400000,2021-11-15 00:00:00,EOS/USDT,4.956,5.100,4.761,4.810,55297554.2,274081820.6596,438417
1636848000000,2021-11-14 00:00:00,EOS/USDT,5.011,5.093,4.832,4.955,43445122.0,214601192.7025,339284
1636761600000,2021-11-13 00:00:00,EOS/USDT,4.850,5.073,4.797,5.011,47177039.1,233304641.8867,386436
1636675200000,2021-11-12 00:00:00,EOS/USDT,4.923,5.108,4.666,4.849,99781608.8,489736635.9265,603404
1636588800000,2021-11-11 00:00:00,EOS/USDT,4.841,5.030,4.795,4.924,59251161.3,291891523.5727,436449
1636502400000,2021-11-10 00:00:00,EOS/USDT,5.214,5.400,4.504,4.842,155921417.2,794224950.9611,1042020
1636416000000,2021-11-09 00:00:00,EOS/USDT,4.866,5.390,4.840,5.215,191135839.4,981075769.4677,1154760
1636329600000,2021-11-08 00:00:00,EOS/USDT,4.605,4.898,4.585,4.866,71559113.1,337330080.2763,444931
1636243200000,2021-11-07 00:00:00,EOS/USDT,4.450,4.606,4.420,4.605,34331254.1,154324694.8093,286937
1636156800000,2021-11-06 00:00:00,EOS/USDT,4.508,4.553,4.219,4.450,50738800.3,224227883.8262,349946
1636070400000,2021-11-05 00:00:00,EOS/USDT,4.546,4.603,4.460,4.508,43623340.3,197513214.6920,344556
1635984000000,2021-11-04 00:00:00,EOS/USDT,4.711,4.764,4.436,4.546,57274878.3,262348513.5431,418128
1635897600000,2021-11-03 00:00:00,EOS/USDT,4.705,4.878,4.511,4.711,93253446.5,437674254.6788,618015
1635811200000,2021-11-02 00:00:00,EOS/USDT,4.641,4.799,4.580,4.705,47338840.4,222542106.0668,375580
1635724800000,2021-11-01 00:00:00,EOS/USDT,4.638,4.720,4.459,4.641,67574017.2,311286178.2052,465356
1635638400000,2021-10-31 00:00:00,EOS/USDT,4.483,4.774,4.439,4.638,81013969.5,371440874.8715,510774
1635552000000,2021-10-30 00:00:00,EOS/USDT,4.502,4.524,4.351,4.485,45402175.1,202083225.0610,334453
1635465600000,2021-10-29 00:00:00,EOS/USDT,4.401,4.545,4.375,4.503,49643482.9,221430877.4923,371449
1635379200000,2021-10-28 00:00:00,EOS/USDT,4.149,4.496,4.131,4.402,88881270.9,386316150.0828,544369
1635292800000,2021-10-27 00:00:00,EOS/USDT,4.719,4.779,3.750,4.149,143061946.6,614218426.0186,788986
1635206400000,2021-10-26 00:00:00,EOS/USDT,4.824,4.940,4.655,4.720,62825170.6,303014303.9655,442535
1635120000000,2021-10-25 00:00:00,EOS/USDT,4.749,4.854,4.717,4.823,52285348.4,251396353.6466,379065
1635033600000,2021-10-24 00:00:00,EOS/USDT,4.752,5.094,4.660,4.748,123897193.0,603616434.4334,753476
1634947200000,2021-10-23 00:00:00,EOS/USDT,4.619,4.774,4.586,4.752,44556712.4,209105718.6835,350072
1634860800000,2021-10-22 00:00:00,EOS/USDT,4.672,4.794,4.555,4.618,56418766.6,264408255.3577,444244
1634774400000,2021-10-21 00:00:00,EOS/USDT,4.834,4.959,4.599,4.672,97767155.2,468388114.1422,644120
1634688000000,2021-10-20 00:00:00,EOS/USDT,4.462,4.898,4.450,4.834,75252855.0,350342632.2145,518021
1634601600000,2021-10-19 00:00:00,EOS/USDT,4.422,4.521,4.365,4.462,51980246.0,231553794.0747,407589
1634515200000,2021-10-18 00:00:00,EOS/USDT,4.412,4.570,4.359,4.423,70422152.8,314515212.7668,484183
1634428800000,2021-10-17 00:00:00,EOS/USDT,4.574,4.606,4.204,4.413,60225939.1,269091237.5204,435087
1634342400000,2021-10-16 00:00:00,EOS/USDT,4.649,4.723,4.527,4.573,61024558.9,282289241.7093,419399
1634256000000,2021-10-15 00:00:00,EOS/USDT,4.627,4.743,4.443,4.648,108225355.0,498272719.7814,612843
1634169600000,2021-10-14 00:00:00,EOS/USDT,4.607,4.739,4.551,4.628,69270174.8,320561033.0670,477490
1634083200000,2021-10-13 00:00:00,EOS/USDT,4.493,4.613,4.370,4.607,82870425.3,372970991.8482,535438
1633996800000,2021-10-12 00:00:00,EOS/USDT,4.549,4.551,4.257,4.493,104856185.8,463458435.2286,634827
1633910400000,2021-10-11 00:00:00,EOS/USDT,4.576,4.760,4.425,4.549,86458780.4,399054003.2596,578782
1633824000000,2021-10-10 00:00:00,EOS/USDT,5.006,5.013,4.560,4.576,80600287.0,388076460.8826,591852
1633737600000,2021-10-09 00:00:00,EOS/USDT,4.652,5.072,4.612,5.006,82952467.6,403431602.0498,548856
1633651200000,2021-10-08 00:00:00,EOS/USDT,4.725,4.838,4.569,4.651,74918560.6,353610203.0295,520361
1633564800000,2021-10-07 00:00:00,EOS/USDT,4.753,4.844,4.551,4.725,103804233.4,487454754.6574,666919
1633478400000,2021-10-06 00:00:00,EOS/USDT,4.734,4.929,4.370,4.753,129862755.2,607886773.3513,799897
1633392000000,2021-10-05 00:00:00,EOS/USDT,4.594,4.790,4.545,4.733,89279996.0,417084582.1944,639294
1633305600000,2021-10-04 00:00:00,EOS/USDT,4.641,4.746,4.330,4.593,114684203.7,519779815.5903,783214
1633219200000,2021-10-03 00:00:00,EOS/USDT,4.322,4.865,4.220,4.642,118573913.7,548475546.3772,808768
1633132800000,2021-10-02 00:00:00,EOS/USDT,4.275,4.463,4.188,4.322,61586481.1,265602869.6351,448981
1633046400000,2021-10-01 00:00:00,EOS/USDT,3.937,4.290,3.904,4.275,86543110.4,357128125.9877,554281
1632960000000,2021-09-30 00:00:00,EOS/USDT,3.741,3.946,3.717,3.936,60144786.2,233016152.2690,433536
1632873600000,2021-09-29 00:00:00,EOS/USDT,3.678,3.869,3.632,3.741,65233256.6,245851982.1815,466530
1632787200000,2021-09-28 00:00:00,EOS/USDT,3.825,3.899,3.652,3.678,72174040.4,274052037.2179,522342
1632700800000,2021-09-27 00:00:00,EOS/USDT,3.968,4.110,3.818,3.824,72904301.3,289064679.3461,536313
1632614400000,2021-09-26 00:00:00,EOS/USDT,4.008,4.154,3.670,3.969,114767427.2,448681724.8731,726552
1632528000000,2021-09-25 00:00:00,EOS/USDT,4.026,4.097,3.901,4.009,74544075.2,299064308.6331,551352
1632441600000,2021-09-24 00:00:00,EOS/USDT,4.370,4.388,3.781,4.025,127432483.9,513610597.4778,761042
1632355200000,2021-09-23 00:00:00,EOS/USDT,4.300,4.388,4.190,4.370,67690642.7,291091079.0085,497115
1632268800000,2021-09-22 00:00:00,EOS/USDT,3.885,4.329,3.804,4.300,96478928.1,395751457.8500,743127
1632182400000,2021-09-21 00:00:00,EOS/USDT,4.201,4.308,3.782,3.885,157421632.7,643785433.3303,1077518
1632096000000,2021-09-20 00:00:00,EOS/USDT,4.909,4.933,4.065,4.201,178758022.9,791757094.1518,1288757
1632009600000,2021-09-19 00:00:00,EOS/USDT,5.471,5.512,4.851,4.909,87032132.4,447608674.8191,848971
1631923200000,2021-09-18 00:00:00,EOS/USDT,5.255,5.507,5.105,5.472,108155323.0,576573521.3146,967539
1631836800000,2021-09-17 00:00:00,EOS/USDT,5.022,5.528,4.951,5.255,189146869.3,996043809.0399,1459610
1631750400000,2021-09-16 00:00:00,EOS/USDT,5.109,5.189,4.877,5.021,79200954.6,399671205.7563,760939
1631664000000,2021-09-15 00:00:00,EOS/USDT,4.866,5.162,4.768,5.109,72752686.8,360619166.7663,709499
1631577600000,2021-09-14 00:00:00,EOS/USDT,4.742,4.882,4.704,4.866,66718060.8,320720046.8076,721584
1631491200000,2021-09-13 00:00:00,EOS/USDT,4.883,4.949,4.482,4.742,110700091.2,518286974.2892,1009964
1631404800000,2021-09-12 00:00:00,EOS/USDT,4.677,4.950,4.575,4.883,76682243.6,368727487.0925,782330
1631318400000,2021-09-11 00:00:00,EOS/USDT,4.567,4.791,4.548,4.677,69727148.5,327180900.1095,716229
1631232000000,2021-09-10 00:00:00,EOS/USDT,4.819,5.059,4.450,4.566,111196157.0,525969289.9114,943386
1631145600000,2021-09-09 00:00:00,EOS/USDT,4.745,4.953,4.654,4.819,111751868.1,538367558.2368,909751
1631059200000,2021-09-08 00:00:00,EOS/USDT,4.885,4.963,4.420,4.745,153690989.6,724526333.5403,1114361
1630972800000,2021-09-07 00:00:00,EOS/USDT,6.223,6.264,3.930,4.886,312748063.0,1648396765.1666,1925205
1630886400000,2021-09-06 00:00:00,EOS/USDT,6.302,6.435,5.896,6.224,166789205.0,1034687710.7915,1230001
1630800000000,2021-09-05 00:00:00,EOS/USDT,5.699,6.343,5.504,6.301,169009715.5,1008287007.9376,1290517
1630713600000,2021-09-04 00:00:00,EOS/USDT,5.677,5.899,5.550,5.698,143621828.7,819887595.5846,1159425
1630627200000,2021-09-03 00:00:00,EOS/USDT,5.261,5.750,5.135,5.677,145824971.0,800826721.9546,1110001
1630540800000,2021-09-02 00:00:00,EOS/USDT,5.318,5.395,5.170,5.262,87161786.2,461546969.1617,768278
1630454400000,2021-09-01 00:00:00,EOS/USDT,5.040,5.341,4.908,5.317,91091397.2,466829952.2854,798336
1630368000000,2021-08-31 00:00:00,EOS/USDT,4.823,5.108,4.755,5.040,102349646.1,507357993.1583,826734
1630281600000,2021-08-30 00:00:00,EOS/USDT,5.061,5.083,4.800,4.822,73570725.6,363130364.0647,657407
1630195200000,2021-08-29 00:00:00,EOS/USDT,5.011,5.246,4.972,5.061,85157544.2,432832081.1504,732034
1630108800000,2021-08-28 00:00:00,EOS/USDT,5.092,5.106,4.880,5.011,59989904.6,299461050.8159,631367
1630022400000,2021-08-27 00:00:00,EOS/USDT,4.743,5.094,4.621,5.091,99467933.7,483546489.0689,799687
1629936000000,2021-08-26 00:00:00,EOS/USDT,5.211,5.282,4.650,4.743,112371369.2,553374541.6070,920164
1629849600000,2021-08-25 00:00:00,EOS/USDT,5.062,5.255,4.905,5.212,105736129.6,539457921.1120,847999
1629763200000,2021-08-24 00:00:00,EOS/USDT,5.601,5.700,4.867,5.062,137221427.9,731025912.5868,1019437
1629676800000,2021-08-23 00:00:00,EOS/USDT,5.420,5.717,5.363,5.601,103371429.5,574973619.3909,873258
1629590400000,2021-08-22 00:00:00,EOS/USDT,5.362,5.555,5.204,5.419,92128899.4,497034197.4273,793269
1629504000000,2021-08-21 00:00:00,EOS/USDT,5.460,5.656,5.275,5.362,101228183.6,551891790.8289,878134
1629417600000,2021-08-20 00:00:00,EOS/USDT,5.257,5.482,5.190,5.459,92280679.7,490586019.8244,770307
1629331200000,2021-08-19 00:00:00,EOS/USDT,4.981,5.261,4.813,5.256,108947224.6,543254582.2834,874533
1629244800000,2021-08-18 00:00:00,EOS/USDT,5.065,5.178,4.727,4.981,155088865.1,772950047.3327,1108487
1629158400000,2021-08-17 00:00:00,EOS/USDT,5.519,5.692,5.005,5.066,182090751.5,982856518.4101,1297743
1629072000000,2021-08-16 00:00:00,EOS/USDT,5.703,5.951,5.445,5.519,153308574.9,880241291.1002,1178635
1628985600000,2021-08-15 00:00:00,EOS/USDT,5.490,5.716,5.120,5.702,145806219.1,782978090.5694,1080133
1628899200000,2021-08-14 00:00:00,EOS/USDT,5.161,5.560,5.040,5.490,193375114.9,1024991250.1798,1279299
1628812800000,2021-08-13 00:00:00,EOS/USDT,4.663,5.165,4.607,5.161,122156576.5,599752134.6135,867801
1628726400000,2021-08-12 00:00:00,EOS/USDT,4.756,5.096,4.540,4.662,154701093.8,738567501.2080,1050699
1628640000000,2021-08-11 00:00:00,EOS/USDT,4.601,4.983,4.591,4.756,116698103.3,557712244.4597,878007
1628553600000,2021-08-10 00:00:00,EOS/USDT,4.538,4.724,4.405,4.601,108988059.9,497274365.4700,838495
1628467200000,2021-08-09 00:00:00,EOS/USDT,4.299,4.568,4.162,4.537,104405741.8,460306214.9659,822800
1628380800000,2021-08-08 00:00:00,EOS/USDT,4.594,4.671,4.230,4.298,102181107.1,453631370.6907,792509
1628294400000,2021-08-07 00:00:00,EOS/USDT,4.324,4.651,4.282,4.594,124490589.1,561305132.1162,936835
1628208000000,2021-08-06 00:00:00,EOS/USDT,4.192,4.356,4.103,4.324,81006673.7,342218457.4225,729964
1628121600000,2021-08-05 00:00:00,EOS/USDT,4.117,4.219,3.941,4.192,94498749.2,386748385.3240,770119
1628035200000,2021-08-04 00:00:00,EOS/USDT,4.025,4.155,3.926,4.117,65565190.5,266100189.8403,631934
1627948800000,2021-08-03 00:00:00,EOS/USDT,4.027,4.098,3.865,4.025,73448450.9,292795538.9689,683548
1627862400000,2021-08-02 00:00:00,EOS/USDT,3.937,4.160,3.889,4.028,91109878.5,368675587.9247,735086
1627776000000,2021-08-01 00:00:00,EOS/USDT,4.070,4.233,3.844,3.938,108565696.1,445442361.8881,903407
1627689600000,2021-07-31 00:00:00,EOS/USDT,4.066,4.200,4.000,4.069,86523745.8,352659500.7422,752254
1627603200000,2021-07-30 00:00:00,EOS/USDT,3.967,4.078,3.777,4.066,78901621.2,309091194.3105,732257
1627516800000,2021-07-29 00:00:00,EOS/USDT,3.920,3.988,3.801,3.966,63329652.7,245372767.0164,676702
1627430400000,2021-07-28 00:00:00,EOS/USDT,3.754,4.018,3.680,3.921,129269755.5,501498596.4199,1019129
1627344000000,2021-07-27 00:00:00,EOS/USDT,3.678,3.790,3.601,3.754,90764591.9,335563893.7363,810760
1627257600000,2021-07-26 00:00:00,EOS/USDT,3.656,4.000,3.627,3.678,144487394.0,554621761.3795,1020084
1627171200000,2021-07-25 00:00:00,EOS/USDT,3.664,3.696,3.545,3.656,61977395.3,224428702.3239,685791
1627084800000,2021-07-24 00:00:00,EOS/USDT,3.634,3.739,3.614,3.664,65749170.0,240971667.5114,671568
1626998400000,2021-07-23 00:00:00,EOS/USDT,3.562,3.664,3.451,3.634,66163790.7,234919357.7167,694045
1626912000000,2021-07-22 00:00:00,EOS/USDT,3.502,3.580,3.417,3.563,77402395.7,271515102.4006,731348
1626825600000,2021-07-21 00:00:00,EOS/USDT,3.257,3.570,3.207,3.502,109225103.9,373471095.8266,916498
1626739200000,2021-07-20 00:00:00,EOS/USDT,3.435,3.544,3.148,3.257,126701566.9,414717492.7575,971931
1626652800000,2021-07-19 00:00:00,EOS/USDT,3.636,3.683,3.397,3.435,84592866.3,298023318.7043,843184
1626566400000,2021-07-18 00:00:00,EOS/USDT,3.656,3.775,3.550,3.635,70640635.0,259433189.6294,780730
1626480000000,2021-07-17 00:00:00,EOS/USDT,3.652,3.780,3.580,3.655,115631768.4,423842428.5646,1013157
1626393600000,2021-07-16 00:00:00,EOS/USDT,3.671,3.836,3.528,3.652,118062938.3,433410985.1099,1009514
1626307200000,2021-07-15 00:00:00,EOS/USDT,3.797,3.917,3.550,3.671,104391482.4,387097421.1325,911296
1626220800000,2021-07-14 00:00:00,EOS/USDT,3.890,3.928,3.588,3.797,143864739.7,540205244.0954,1029241
1626134400000,2021-07-13 00:00:00,EOS/USDT,4.188,4.215,3.781,3.889,144226076.2,574583075.3736,1063118
1626048000000,2021-07-12 00:00:00,EOS/USDT,4.079,4.378,4.040,4.188,220764579.4,933767262.4116,1336216
1625961600000,2021-07-11 00:00:00,EOS/USDT,3.965,4.178,3.833,4.078,130420152.8,524696796.2623,962327
1625875200000,2021-07-10 00:00:00,EOS/USDT,4.220,4.420,3.870,3.965,188305614.8,768166021.3730,1234231
1625788800000,2021-07-09 00:00:00,EOS/USDT,3.595,4.328,3.452,4.220,289256697.9,1160171870.6902,1559941
1625702400000,2021-07-08 00:00:00,EOS/USDT,3.822,3.840,3.518,3.595,84333282.1,307847092.2379,859204
1625616000000,2021-07-07 00:00:00,EOS/USDT,3.876,3.980,3.812,3.822,56293271.9,220383606.3100,748245
1625529600000,2021-07-06 00:00:00,EOS/USDT,3.809,4.006,3.780,3.876,72089742.8,279578910.6444,829943
1625443200000,2021-07-05 00:00:00,EOS/USDT,4.061,4.061,3.756,3.808,77494593.6,302016277.9754,762087
1625356800000,2021-07-04 00:00:00,EOS/USDT,4.051,4.187,3.951,4.061,69432602.2,283683954.0461,654973
1625270400000,2021-07-03 00:00:00,EOS/USDT,3.922,4.064,3.850,4.051,59481129.6,236499842.8334,712778
1625184000000,2021-07-02 00:00:00,EOS/USDT,3.920,4.001,3.742,3.922,89771272.4,344265473.0453,889449
1625097600000,2021-07-01 00:00:00,EOS/USDT,4.137,4.209,3.850,3.920,104198409.0,413482237.6005,973737
1625011200000,2021-06-30 00:00:00,EOS/USDT,4.130,4.306,3.832,4.138,115209074.6,465215951.1752,1047227
1624924800000,2021-06-29 00:00:00,EOS/USDT,3.851,4.294,3.836,4.129,125541650.7,514528484.0709,1005381
1624838400000,2021-06-28 00:00:00,EOS/USDT,3.775,3.945,3.686,3.852,73495291.4,279252471.8702,818311
1624752000000,2021-06-27 00:00:00,EOS/USDT,3.569,3.779,3.486,3.774,70638659.4,253480251.3879,801615
1624665600000,2021-06-26 00:00:00,EOS/USDT,3.531,3.657,3.348,3.570,101389945.1,352996811.1289,929974
1624579200000,2021-06-25 00:00:00,EOS/USDT,3.923,4.024,3.504,3.530,130511693.1,488496476.8621,1056639
1624492800000,2021-06-24 00:00:00,EOS/USDT,3.671,3.930,3.513,3.923,113842839.5,430248962.5444,964295
1624406400000,2021-06-23 00:00:00,EOS/USDT,3.387,3.806,3.250,3.669,126707443.1,458436459.7994,1071081
1624320000000,2021-06-22 00:00:00,EOS/USDT,3.517,3.759,3.037,3.387,229855228.2,777553398.6699,1479304
1624233600000,2021-06-21 00:00:00,EOS/USDT,4.506,4.522,3.502,3.518,176308485.2,694931229.5697,1426119
1624147200000,2021-06-20 00:00:00,EOS/USDT,4.460,4.533,4.100,4.505,89701953.7,389026805.7617,1083222
1624060800000,2021-06-19 00:00:00,EOS/USDT,4.561,4.704,4.446,4.458,62712979.3,287013536.8997,966168
1623974400000,2021-06-18 00:00:00,EOS/USDT,4.870,4.894,4.383,4.563,90194588.8,422412625.5989,1109828
1623888000000,2021-06-17 00:00:00,EOS/USDT,4.864,5.084,4.751,4.871,63828829.3,314898621.9450,1007089
1623801600000,2021-06-16 00:00:00,EOS/USDT,5.181,5.232,4.812,4.865,81537653.6,409024722.7293,1091746
1623715200000,2021-06-15 00:00:00,EOS/USDT,5.296,5.396,5.105,5.182,72964877.8,382145841.7548,1067966
1623628800000,2021-06-14 00:00:00,EOS/USDT,5.090,5.324,4.953,5.295,78028751.9,399830510.6105,1091685
1623542400000,2021-06-13 00:00:00,EOS/USDT,4.829,5.109,4.655,5.089,76310170.3,369026044.4514,1052947
1623456000000,2021-06-12 00:00:00,EOS/USDT,4.916,4.916,4.582,4.829,98295905.8,467525886.1652,1219475
1623369600000,2021-06-11 00:00:00,EOS/USDT,5.079,5.393,4.855,4.915,124457945.2,633973023.9352,1284817
1623283200000,2021-06-10 00:00:00,EOS/USDT,5.338,5.471,4.923,5.079,110581310.9,572760487.8960,1054858
1623196800000,2021-06-09 00:00:00,EOS/USDT,5.049,5.400,4.766,5.338,139766608.8,708741358.4090,1164195
1623110400000,2021-06-08 00:00:00,EOS/USDT,5.188,5.254,4.502,5.050,180432875.9,887017854.8579,1330099
1623024000000,2021-06-07 00:00:00,EOS/USDT,5.845,5.972,5.070,5.188,96782772.9,544060677.6602,990031
1622937600000,2021-06-06 00:00:00,EOS/USDT,5.774,5.954,5.711,5.844,57149140.4,333439439.1143,820772
1622851200000,2021-06-05 00:00:00,EOS/USDT,6.016,6.222,5.632,5.775,83009207.2,491681718.4182,1007039
1622764800000,2021-06-04 00:00:00,EOS/USDT,6.534,6.545,5.775,6.016,113621344.7,686217930.7224,1201560
1622678400000,2021-06-03 00:00:00,EOS/USDT,6.373,6.700,6.223,6.535,90936933.5,587297355.3301,1027604
1622592000000,2021-06-02 00:00:00,EOS/USDT,6.303,6.548,6.123,6.373,91311107.4,579627008.0773,1041948
1622505600000,2021-06-01 00:00:00,EOS/USDT,6.628,6.756,6.060,6.303,122966435.3,777146739.2519,1261229
1622419200000,2021-05-31 00:00:00,EOS/USDT,6.034,6.684,5.736,6.625,147706297.7,908150689.6313,1423177
1622332800000,2021-05-30 00:00:00,EOS/USDT,6.023,6.378,5.528,6.034,161766447.8,978734221.0816,1599863
1622246400000,2021-05-29 00:00:00,EOS/USDT,6.114,6.814,5.745,6.023,209190651.2,1311606679.4174,1983924
1622160000000,2021-05-28 00:00:00,EOS/USDT,7.023,7.075,5.826,6.114,234514749.0,1475338882.7778,2264769
1622073600000,2021-05-27 00:00:00,EOS/USDT,6.433,7.671,6.049,7.022,267097832.4,1855322722.9435,2375802
1621987200000,2021-05-26 00:00:00,EOS/USDT,5.691,6.511,5.534,6.433,144984945.4,894962475.6071,1596780
1621900800000,2021-05-25 00:00:00,EOS/USDT,5.641,6.000,5.053,5.691,181365420.4,994324194.1534,1785639
1621814400000,2021-05-24 00:00:00,EOS/USDT,4.288,5.643,4.164,5.640,196462532.2,951932329.1074,1745386
1621728000000,2021-05-23 00:00:00,EOS/USDT,5.102,5.324,3.566,4.286,228964808.7,998427063.2748,1977829
1621641600000,2021-05-22 00:00:00,EOS/USDT,5.554,5.667,4.896,5.102,148064052.0,784259649.5805,1496132
1621555200000,2021-05-21 00:00:00,EOS/USDT,6.645,6.926,4.836,5.554,183316945.6,1087521542.8747,1899954
1621468800000,2021-05-20 00:00:00,EOS/USDT,5.683,7.011,5.095,6.643,240451532.6,1495531471.9891,2151407
1621382400000,2021-05-19 00:00:00,EOS/USDT,9.329,9.489,3.992,5.684,367881573.7,2567354334.3653,3269356
1621296000000,2021-05-18 00:00:00,EOS/USDT,9.146,10.031,8.950,9.330,145257696.3,1366170496.8086,1799826
1621209600000,2021-05-17 00:00:00,EOS/USDT,10.112,10.134,8.595,9.145,213166469.2,1972955449.1585,2382904
1621123200000,2021-05-16 00:00:00,EOS/USDT,10.237,11.236,9.425,10.113,146314883.4,1511309525.4861,1773868
1621036800000,2021-05-15 00:00:00,EOS/USDT,11.160,11.941,10.111,10.236,207118257.8,2246085190.4864,2448533
1620950400000,2021-05-14 00:00:00,EOS/USDT,10.614,11.671,10.516,11.161,163923202.5,1819271930.1030,1901541
1620864000000,2021-05-13 00:00:00,EOS/USDT,10.366,11.646,9.300,10.615,355033966.8,3729496127.2648,3499926
1620777600000,2021-05-12 00:00:00,EOS/USDT,14.523,14.927,10.150,10.377,442902309.7,5645688189.6886,4740420
1620691200000,2021-05-11 00:00:00,EOS/USDT,9.271,14.558,8.774,14.527,571866428.7,6845051473.1696,6000371
1620604800000,2021-05-10 00:00:00,EOS/USDT,10.539,11.019,8.058,9.271,213840034.3,2126362082.1081,2305405
1620518400000,2021-05-09 00:00:00,EOS/USDT,10.355,11.122,9.098,10.540,172805778.4,1738818402.6224,1969324
1620432000000,2021-05-08 00:00:00,EOS/USDT,10.379,11.222,9.611,10.354,187133463.0,1939403009.8854,2183362
1620345600000,2021-05-07 00:00:00,EOS/USDT,11.490,13.306,9.566,10.378,352197719.9,4012884625.0521,3936619
1620259200000,2021-05-06 00:00:00,EOS/USDT,8.732,12.885,8.409,11.489,541775976.8,5771638517.6995,5055067
1620172800000,2021-05-05 00:00:00,EOS/USDT,6.342,8.853,6.200,8.732,206413637.6,1592501120.8864,1795230
1620086400000,2021-05-04 00:00:00,EOS/USDT,6.819,7.099,6.139,6.342,146665766.7,970213683.3122,1293060
1620000000000,2021-05-03 00:00:00,EOS/USDT,6.535,6.908,6.528,6.817,67370061.0,453748056.7498,624905
1619913600000,2021-05-02 00:00:00,EOS/USDT,6.621,6.707,6.171,6.535,59507985.1,386024652.6026,599323
1619827200000,2021-05-01 00:00:00,EOS/USDT,6.457,6.668,6.297,6.620,49148236.8,318235772.3524,491304
1619740800000,2021-04-30 00:00:00,EOS/USDT,5.899,6.465,5.784,6.457,70442379.7,437842674.5245,697935
1619654400000,2021-04-29 00:00:00,EOS/USDT,5.960,6.064,5.613,5.899,61225782.6,359244029.7709,622595
1619568000000,2021-04-28 00:00:00,EOS/USDT,6.066,6.231,5.685,5.959,72921877.5,431630631.5672,727106
1619481600000,2021-04-27 00:00:00,EOS/USDT,5.867,6.113,5.751,6.066,73270033.3,436476554.8100,723630
1619395200000,2021-04-26 00:00:00,EOS/USDT,5.002,5.908,4.924,5.868,96699821.1,534933715.9330,923404
1619308800000,2021-04-25 00:00:00,EOS/USDT,5.089,5.469,4.610,5.001,69557882.6,356033003.2362,713304
1619222400000,2021-04-24 00:00:00,EOS/USDT,5.573,5.596,5.027,5.088,68049971.7,358051726.2286,746079
1619136000000,2021-04-23 00:00:00,EOS/USDT,5.862,6.008,4.441,5.574,176076940.6,912679913.9512,1278081
1619049600000,2021-04-22 00:00:00,EOS/USDT,6.323,6.833,5.587,5.864,103036217.8,655531891.2209,1055540
1618963200000,2021-04-21 00:00:00,EOS/USDT,6.699,6.861,6.227,6.323,71369452.2,468579829.6658,752551
1618876800000,2021-04-20 00:00:00,EOS/USDT,6.606,6.860,6.054,6.702,96613674.5,624108569.7613,924755
1618790400000,2021-04-19 00:00:00,EOS/USDT,7.290,7.502,6.482,6.606,111130204.6,775267555.9051,1014469
1618704000000,2021-04-18 00:00:00,EOS/USDT,7.794,7.956,5.629,7.292,206973939.8,1397102316.2059,1565025
1618617600000,2021-04-17 00:00:00,EOS/USDT,8.517,8.878,7.600,7.795,128785327.7,1061847281.5670,1239635
1618531200000,2021-04-16 00:00:00,EOS/USDT,7.900,8.774,7.050,8.516,194705859.3,1547638230.1250,1597966
1618444800000,2021-04-15 00:00:00,EOS/USDT,7.681,7.944,7.287,7.899,88382101.6,675643617.5375,831261
1618358400000,2021-04-14 00:00:00,EOS/USDT,7.394,8.112,7.020,7.680,178376988.0,1357660688.2952,1480992
1618272000000,2021-04-13 00:00:00,EOS/USDT,6.486,7.570,6.430,7.394,121541399.2,862907175.3819,1068530
1618185600000,2021-04-12 00:00:00,EOS/USDT,6.738,6.888,6.292,6.485,61601911.4,407072567.5643,611732
1618099200000,2021-04-11 00:00:00,EOS/USDT,6.626,7.092,6.566,6.738,75638409.4,514939795.9332,812700
1618012800000,2021-04-10 00:00:00,EOS/USDT,6.218,6.778,6.160,6.625,71665390.9,463514873.7506,702110
1617926400000,2021-04-09 00:00:00,EOS/USDT,6.451,6.613,6.075,6.217,54603895.8,346218694.9840,546848
1617840000000,2021-04-08 00:00:00,EOS/USDT,5.892,6.485,5.811,6.452,76208921.5,472272486.1975,681843
1617753600000,2021-04-07 00:00:00,EOS/USDT,6.655,7.060,5.733,5.891,163700875.0,1027759094.0263,1237521
1617667200000,2021-04-06 00:00:00,EOS/USDT,6.704,7.126,6.150,6.654,158143948.2,1053842993.3799,1173944
1617580800000,2021-04-05 00:00:00,EOS/USDT,6.288,7.105,5.835,6.702,173218992.3,1114060466.2871,1158506
1617494400000,2021-04-04 00:00:00,EOS/USDT,5.417,6.313,5.336,6.289,124928929.5,729837198.5509,836993
1617408000000,2021-04-03 00:00:00,EOS/USDT,6.265,6.510,5.217,5.418,180592868.9,1067074994.7393,1171558
1617321600000,2021-04-02 00:00:00,EOS/USDT,5.607,6.374,5.381,6.266,171248344.6,1005389329.9644,1217334
1617235200000,2021-04-01 00:00:00,EOS/USDT,4.813,6.003,4.720,5.606,191015381.4,1012127745.9947,1285398
1617148800000,2021-03-31 00:00:00,EOS/USDT,4.345,4.915,4.059,4.813,107190419.8,477276103.3368,995416
1617062400000,2021-03-30 00:00:00,EOS/USDT,4.282,4.417,4.210,4.344,41755499.2,179937805.9190,393029
1616976000000,2021-03-29 00:00:00,EOS/USDT,4.113,4.320,4.069,4.282,45188161.4,190843586.9727,408117
1616889600000,2021-03-28 00:00:00,EOS/USDT,4.095,4.221,4.034,4.113,44141705.6,182521681.7458,435342
1616803200000,2021-03-27 00:00:00,EOS/USDT,4.192,4.206,3.980,4.097,39147349.7,160376840.0192,401047
